Gene,M-6
ENSMUSG00000099760,13
ENSMUSG00000056211,2550
ENSMUSG00000026353,2746
ENSMUSG00000026354,16
ENSMUSG00000026355,8417
ENSMUSG00000026356,3717
ENSMUSG00000045382,0
ENSMUSG00000097283,0
ENSMUSG00000042581,0
ENSMUSG00000086633,0
ENSMUSG00000026401,0
ENSMUSG00000087691,0
ENSMUSG00000086825,0
ENSMUSG00000026399,0
ENSMUSG00000085526,0
ENSMUSG00000042554,0
ENSMUSG00000026405,0
ENSMUSG00000026409,362
ENSMUSG00000046404,610
ENSMUSG00000042510,23
ENSMUSG00000099556,1
ENSMUSG00000100106,0
ENSMUSG00000026415,0
ENSMUSG00000086706,0
ENSMUSG00000026417,0
ENSMUSG00000042474,0
ENSMUSG00000026420,0
ENSMUSG00000026416,0
ENSMUSG00000016524,0
ENSMUSG00000016529,0
ENSMUSG00000016528,2929
ENSMUSG00000016526,96
ENSMUSG00000026427,1082
ENSMUSG00000026430,7
ENSMUSG00000042349,209
ENSMUSG00000102027,0
ENSMUSG00000102055,0
ENSMUSG00000026425,1850
ENSMUSG00000101778,1
ENSMUSG00000055184,84
ENSMUSG00000026432,0
ENSMUSG00000004552,0
ENSMUSG00000052688,13
ENSMUSG00000042268,0
ENSMUSG00000042251,0
ENSMUSG00000013275,573
ENSMUSG00000026433,169
ENSMUSG00000026434,8976
ENSMUSG00000026435,132
ENSMUSG00000026436,884
ENSMUSG00000059149,431
ENSMUSG00000026437,339
ENSMUSG00000099874,0
ENSMUSG00000079330,0
ENSMUSG00000118219,0
ENSMUSG00000066936,0
ENSMUSG00000101549,0
ENSMUSG00000042115,5
ENSMUSG00000009772,0
ENSMUSG00000100658,2
ENSMUSG00000042066,1832
ENSMUSG00000090079,0
ENSMUSG00000042046,3494
ENSMUSG00000097760,16
ENSMUSG00000026439,1588
ENSMUSG00000048174,128
ENSMUSG00000053024,0
ENSMUSG00000026442,0
ENSMUSG00000101126,0
ENSMUSG00000026443,0
ENSMUSG00000054387,3268
ENSMUSG00000026447,37
ENSMUSG00000101102,0
ENSMUSG00000046062,5050
ENSMUSG00000041757,7
ENSMUSG00000101693,0
ENSMUSG00000115958,0
ENSMUSG00000116158,0
ENSMUSG00000070645,0
ENSMUSG00000070644,0
ENSMUSG00000070643,0
ENSMUSG00000090553,1600
ENSMUSG00000102976,233
ENSMUSG00000116275,0
ENSMUSG00000094410,46
ENSMUSG00000102049,0
ENSMUSG00000051998,0
ENSMUSG00000026463,66
ENSMUSG00000100830,0
ENSMUSG00000010311,35
ENSMUSG00000090208,0
ENSMUSG00000041577,78
ENSMUSG00000100987,0
ENSMUSG00000041559,0
ENSMUSG00000020423,136
ENSMUSG00000026450,0
ENSMUSG00000064246,0
ENSMUSG00000042451,0
ENSMUSG00000042429,0
ENSMUSG00000026459,0
ENSMUSG00000026458,1
ENSMUSG00000042305,2703
ENSMUSG00000050526,0
ENSMUSG00000026456,708
ENSMUSG00000026457,3247
ENSMUSG00000101061,2
ENSMUSG00000026455,706
ENSMUSG00000042229,686
ENSMUSG00000046367,0
ENSMUSG00000042207,404
ENSMUSG00000097435,0
ENSMUSG00000026452,1
ENSMUSG00000073557,401
ENSMUSG00000101168,0
ENSMUSG00000026429,444
ENSMUSG00000042793,71
ENSMUSG00000097988,1
ENSMUSG00000031506,2
ENSMUSG00000026426,1475
ENSMUSG00000085311,11
ENSMUSG00000026424,0
ENSMUSG00000097680,10
ENSMUSG00000003051,0
ENSMUSG00000041926,656
ENSMUSG00000062580,2231
ENSMUSG00000048096,29
ENSMUSG00000041889,678
ENSMUSG00000041879,5410
ENSMUSG00000100620,0
ENSMUSG00000009418,3481
ENSMUSG00000054412,5
ENSMUSG00000026421,5786
ENSMUSG00000041801,1098
ENSMUSG00000026418,0
ENSMUSG00000041782,0
ENSMUSG00000026414,10
ENSMUSG00000026413,0
ENSMUSG00000051985,1
ENSMUSG00000026411,1578
ENSMUSG00000097918,0
ENSMUSG00000026407,0
ENSMUSG00000102717,0
ENSMUSG00000086264,6
ENSMUSG00000041642,3116
ENSMUSG00000087230,0
ENSMUSG00000041605,4
ENSMUSG00000097315,0
ENSMUSG00000103594,0
ENSMUSG00000102941,1
ENSMUSG00000097433,3
ENSMUSG00000052759,0
ENSMUSG00000041570,1571
ENSMUSG00000097403,3
ENSMUSG00000026404,397
ENSMUSG00000041498,1397
ENSMUSG00000104414,2
ENSMUSG00000104509,0
ENSMUSG00000104366,0
ENSMUSG00000097229,1
ENSMUSG00000041483,725
ENSMUSG00000097113,12
ENSMUSG00000097448,2
ENSMUSG00000026398,0
ENSMUSG00000098243,2
ENSMUSG00000098045,0
ENSMUSG00000098145,0
ENSMUSG00000102142,1
ENSMUSG00000098206,13
ENSMUSG00000026395,0
ENSMUSG00000099459,0
ENSMUSG00000026394,0
ENSMUSG00000026393,2093
ENSMUSG00000099510,0
ENSMUSG00000100459,0
ENSMUSG00000019230,8
ENSMUSG00000079283,229
ENSMUSG00000099808,0
ENSMUSG00000056268,604
ENSMUSG00000104900,2
ENSMUSG00000063681,0
ENSMUSG00000103844,0
ENSMUSG00000102661,0
ENSMUSG00000033964,1538
ENSMUSG00000033952,2362
ENSMUSG00000026368,0
ENSMUSG00000057037,0
ENSMUSG00000070594,0
ENSMUSG00000033898,0
ENSMUSG00000026365,0
ENSMUSG00000052726,2
ENSMUSG00000102368,0
ENSMUSG00000026361,1929
ENSMUSG00000033849,1
ENSMUSG00000018196,276
ENSMUSG00000018199,749
ENSMUSG00000018189,1686
ENSMUSG00000100455,79
ENSMUSG00000026360,53
ENSMUSG00000051079,0
ENSMUSG00000026358,0
ENSMUSG00000098509,1
ENSMUSG00000026357,0
ENSMUSG00000099964,0
ENSMUSG00000035131,0
ENSMUSG00000087627,0
ENSMUSG00000085822,0
ENSMUSG00000099629,0
ENSMUSG00000102074,0
ENSMUSG00000101011,0
ENSMUSG00000056220,105
ENSMUSG00000097028,0
ENSMUSG00000032487,0
ENSMUSG00000097754,0
ENSMUSG00000006007,0
ENSMUSG00000099447,0
ENSMUSG00000006010,718
ENSMUSG00000006005,4440
ENSMUSG00000006014,2
ENSMUSG00000066842,1233
ENSMUSG00000093650,3
ENSMUSG00000099622,0
ENSMUSG00000102095,0
ENSMUSG00000114212,0
ENSMUSG00000114943,0
ENSMUSG00000114694,0
ENSMUSG00000114582,0
ENSMUSG00000114591,0
ENSMUSG00000100954,34
ENSMUSG00000023150,8733
ENSMUSG00000052748,190
ENSMUSG00000053286,651
ENSMUSG00000026484,1392
ENSMUSG00000100357,0
ENSMUSG00000026483,220
ENSMUSG00000100594,26
ENSMUSG00000043019,2056
ENSMUSG00000032666,448
ENSMUSG00000100685,0
ENSMUSG00000014980,624
ENSMUSG00000032649,3
ENSMUSG00000026482,972
ENSMUSG00000086145,0
ENSMUSG00000099868,0
ENSMUSG00000055547,0
ENSMUSG00000008475,4704
ENSMUSG00000026480,17
ENSMUSG00000042772,2628
ENSMUSG00000100394,6
ENSMUSG00000042751,26
ENSMUSG00000099969,0
ENSMUSG00000026479,10
ENSMUSG00000026478,4398
ENSMUSG00000073538,0
ENSMUSG00000042708,15
ENSMUSG00000042699,11670
ENSMUSG00000042684,4
ENSMUSG00000042671,2
ENSMUSG00000100945,0
ENSMUSG00000100334,0
ENSMUSG00000026475,75
ENSMUSG00000099568,0
ENSMUSG00000066800,288
ENSMUSG00000100183,9
ENSMUSG00000042641,1
ENSMUSG00000045968,1
ENSMUSG00000043282,0
ENSMUSG00000047053,0
ENSMUSG00000026473,1822
ENSMUSG00000100014,0
ENSMUSG00000101903,0
ENSMUSG00000100502,0
ENSMUSG00000100627,0
ENSMUSG00000066797,0
ENSMUSG00000099933,0
ENSMUSG00000100221,0
ENSMUSG00000004110,0
ENSMUSG00000101880,0
ENSMUSG00000096950,5
ENSMUSG00000056708,223
ENSMUSG00000026471,427
ENSMUSG00000026470,824
ENSMUSG00000033722,5
ENSMUSG00000103670,0
ENSMUSG00000026469,1159
ENSMUSG00000073535,0
ENSMUSG00000033701,990
ENSMUSG00000026468,0
ENSMUSG00000033684,493
ENSMUSG00000102558,0
ENSMUSG00000033671,1217
ENSMUSG00000026466,1067
ENSMUSG00000050565,3117
ENSMUSG00000015484,2
ENSMUSG00000060985,0
ENSMUSG00000103705,0
ENSMUSG00000026602,0
ENSMUSG00000026601,3
ENSMUSG00000078193,20
ENSMUSG00000026600,1651
ENSMUSG00000026596,1238
ENSMUSG00000060519,263
ENSMUSG00000033557,1802
ENSMUSG00000026594,0
ENSMUSG00000033544,0
ENSMUSG00000101905,0
ENSMUSG00000101768,0
ENSMUSG00000026592,1
ENSMUSG00000070565,384
ENSMUSG00000033488,0
ENSMUSG00000087093,0
ENSMUSG00000026589,22
ENSMUSG00000004031,0
ENSMUSG00000026587,0
ENSMUSG00000103971,0
ENSMUSG00000073530,0
ENSMUSG00000047661,0
ENSMUSG00000104014,0
ENSMUSG00000040782,1734
ENSMUSG00000015829,0
ENSMUSG00000073528,0
ENSMUSG00000103719,0
ENSMUSG00000104111,0
ENSMUSG00000090394,0
ENSMUSG00000026729,0
ENSMUSG00000026725,0
ENSMUSG00000058267,681
ENSMUSG00000014226,3662
ENSMUSG00000026721,242
ENSMUSG00000104302,0
ENSMUSG00000103693,0
ENSMUSG00000118401,0
ENSMUSG00000103200,0
ENSMUSG00000102852,2
ENSMUSG00000103631,0
ENSMUSG00000040423,1216
ENSMUSG00000026715,2
ENSMUSG00000043467,556
ENSMUSG00000104016,8
ENSMUSG00000053332,3240
ENSMUSG00000026709,882
ENSMUSG00000102864,0
ENSMUSG00000026708,318
ENSMUSG00000026705,534
ENSMUSG00000044835,0
ENSMUSG00000049160,0
ENSMUSG00000026701,4536
ENSMUSG00000026700,0
ENSMUSG00000066755,0
ENSMUSG00000000817,0
ENSMUSG00000040297,1424
ENSMUSG00000103158,0
ENSMUSG00000086277,0
ENSMUSG00000026698,203
ENSMUSG00000103393,0
ENSMUSG00000040265,20
ENSMUSG00000090260,0
ENSMUSG00000078190,0
ENSMUSG00000026694,814
ENSMUSG00000026696,712
ENSMUSG00000026697,1
ENSMUSG00000091060,0
ENSMUSG00000040225,6406
ENSMUSG00000026692,0
ENSMUSG00000040181,0
ENSMUSG00000040170,0
ENSMUSG00000095576,0
ENSMUSG00000026691,0
ENSMUSG00000103288,0
ENSMUSG00000071890,0
ENSMUSG00000026586,0
ENSMUSG00000092188,0
ENSMUSG00000040124,221
ENSMUSG00000101869,0
ENSMUSG00000040113,0
ENSMUSG00000026585,877
ENSMUSG00000026584,543
ENSMUSG00000041406,576
ENSMUSG00000041396,88
ENSMUSG00000026582,0
ENSMUSG00000026581,0
ENSMUSG00000026580,0
ENSMUSG00000090081,0
ENSMUSG00000086593,0
ENSMUSG00000026579,1
ENSMUSG00000040918,408
ENSMUSG00000026578,281
ENSMUSG00000026577,785
ENSMUSG00000026575,412
ENSMUSG00000026576,0
ENSMUSG00000104011,0
ENSMUSG00000097281,0
ENSMUSG00000103383,0
ENSMUSG00000102897,0
ENSMUSG00000102761,0
ENSMUSG00000102163,0
ENSMUSG00000026574,0
ENSMUSG00000103659,0
ENSMUSG00000104117,0
ENSMUSG00000026573,0
ENSMUSG00000101189,0
ENSMUSG00000102408,0
ENSMUSG00000026572,5
ENSMUSG00000040848,1409
ENSMUSG00000040843,1143
ENSMUSG00000102302,27
ENSMUSG00000040836,457
ENSMUSG00000026571,687
ENSMUSG00000102401,4
ENSMUSG00000026568,610
ENSMUSG00000026567,9
ENSMUSG00000103583,0
ENSMUSG00000026566,4013
ENSMUSG00000040723,30
ENSMUSG00000103686,1
ENSMUSG00000040713,790
ENSMUSG00000104306,4
ENSMUSG00000089829,1
ENSMUSG00000005763,1
ENSMUSG00000102154,0
ENSMUSG00000026565,618
ENSMUSG00000097196,0
ENSMUSG00000102484,0
ENSMUSG00000026564,2
ENSMUSG00000000544,0
ENSMUSG00000040629,0
ENSMUSG00000040612,0
ENSMUSG00000091393,0
ENSMUSG00000103400,11
ENSMUSG00000026563,171
ENSMUSG00000040596,1084
ENSMUSG00000086056,0
ENSMUSG00000051081,0
ENSMUSG00000026560,0
ENSMUSG00000102548,0
ENSMUSG00000097823,0
ENSMUSG00000060568,0
ENSMUSG00000026558,3496
ENSMUSG00000103139,0
ENSMUSG00000102909,1
ENSMUSG00000052428,1625
ENSMUSG00000026687,1868
ENSMUSG00000026688,113
ENSMUSG00000040485,0
ENSMUSG00000015843,0
ENSMUSG00000026686,0
ENSMUSG00000093538,0
ENSMUSG00000052534,430
ENSMUSG00000103530,0
ENSMUSG00000026683,1535
ENSMUSG00000026678,0
ENSMUSG00000038530,1
ENSMUSG00000070532,3
ENSMUSG00000089990,0
ENSMUSG00000026675,683
ENSMUSG00000097503,13
ENSMUSG00000026674,4972
ENSMUSG00000026670,645
ENSMUSG00000104266,0
ENSMUSG00000103908,0
ENSMUSG00000026667,2838
ENSMUSG00000044306,0
ENSMUSG00000073494,0
ENSMUSG00000102418,0
ENSMUSG00000102752,0
ENSMUSG00000038473,0
ENSMUSG00000042800,0
ENSMUSG00000038463,5
ENSMUSG00000026663,1622
ENSMUSG00000053925,9
ENSMUSG00000026659,149
ENSMUSG00000096968,1
ENSMUSG00000070524,2
ENSMUSG00000038421,0
ENSMUSG00000026656,3
ENSMUSG00000103676,0
ENSMUSG00000104340,0
ENSMUSG00000059089,3
ENSMUSG00000059498,0
ENSMUSG00000026649,41
ENSMUSG00000058076,3015
ENSMUSG00000056569,4
ENSMUSG00000038370,0
ENSMUSG00000005677,0
ENSMUSG00000005674,157
ENSMUSG00000005681,3
ENSMUSG00000058715,17
ENSMUSG00000013593,4477
ENSMUSG00000006403,479
ENSMUSG00000052423,344
ENSMUSG00000062729,411
ENSMUSG00000053483,686
ENSMUSG00000062963,1049
ENSMUSG00000103983,16
ENSMUSG00000013973,24
ENSMUSG00000013997,541
ENSMUSG00000006412,846
ENSMUSG00000045259,0
ENSMUSG00000006411,4
ENSMUSG00000048865,2991
ENSMUSG00000026641,497
ENSMUSG00000103711,5
ENSMUSG00000038235,7
ENSMUSG00000091993,9
ENSMUSG00000060244,5
ENSMUSG00000038209,0
ENSMUSG00000004709,0
ENSMUSG00000004707,0
ENSMUSG00000038179,0
ENSMUSG00000103219,0
ENSMUSG00000103083,0
ENSMUSG00000015355,1
ENSMUSG00000015316,0
ENSMUSG00000038147,0
ENSMUSG00000073492,0
ENSMUSG00000104413,0
ENSMUSG00000015314,0
ENSMUSG00000026556,560
ENSMUSG00000051251,0
ENSMUSG00000003458,2101
ENSMUSG00000026553,7445
ENSMUSG00000103380,0
ENSMUSG00000003464,1541
ENSMUSG00000026554,2345
ENSMUSG00000013698,1120
ENSMUSG00000007122,8
ENSMUSG00000092085,0
ENSMUSG00000007107,0
ENSMUSG00000103617,0
ENSMUSG00000038034,4346
ENSMUSG00000007097,0
ENSMUSG00000038026,7
ENSMUSG00000102413,0
ENSMUSG00000044708,1
ENSMUSG00000050229,860
ENSMUSG00000026548,0
ENSMUSG00000037995,0
ENSMUSG00000026547,0
ENSMUSG00000026546,0
ENSMUSG00000085184,0
ENSMUSG00000049598,0
ENSMUSG00000053318,0
ENSMUSG00000070504,0
ENSMUSG00000026544,0
ENSMUSG00000037942,0
ENSMUSG00000026542,0
ENSMUSG00000037924,0
ENSMUSG00000062527,0
ENSMUSG00000058981,0
ENSMUSG00000046643,0
ENSMUSG00000049456,0
ENSMUSG00000005339,0
ENSMUSG00000049605,0
ENSMUSG00000079180,0
ENSMUSG00000037872,0
ENSMUSG00000005338,0
ENSMUSG00000037860,0
ENSMUSG00000037849,0
ENSMUSG00000070501,0
ENSMUSG00000073491,0
ENSMUSG00000043263,0
ENSMUSG00000066677,0
ENSMUSG00000073490,0
ENSMUSG00000073489,0
ENSMUSG00000090272,0
ENSMUSG00000026536,0
ENSMUSG00000039997,0
ENSMUSG00000026535,0
ENSMUSG00000054203,0
ENSMUSG00000045381,0
ENSMUSG00000047048,0
ENSMUSG00000050134,0
ENSMUSG00000049528,0
ENSMUSG00000059371,0
ENSMUSG00000046486,0
ENSMUSG00000051528,0
ENSMUSG00000055033,0
ENSMUSG00000026532,1
ENSMUSG00000050788,0
ENSMUSG00000026531,0
ENSMUSG00000066672,0
ENSMUSG00000059503,0
ENSMUSG00000051509,0
ENSMUSG00000066671,0
ENSMUSG00000028354,0
ENSMUSG00000050069,0
ENSMUSG00000026527,0
ENSMUSG00000103079,0
ENSMUSG00000026526,2704
ENSMUSG00000039783,3
ENSMUSG00000026525,22
ENSMUSG00000078185,181
ENSMUSG00000026523,0
ENSMUSG00000039748,1401
ENSMUSG00000104158,1
ENSMUSG00000055214,0
ENSMUSG00000078184,1
ENSMUSG00000104157,0
ENSMUSG00000104021,0
ENSMUSG00000057335,1827
ENSMUSG00000103435,1
ENSMUSG00000026504,253
ENSMUSG00000087082,0
ENSMUSG00000019699,836
ENSMUSG00000097892,3
ENSMUSG00000063659,794
ENSMUSG00000102432,0
ENSMUSG00000103043,0
ENSMUSG00000102885,0
ENSMUSG00000101746,0
ENSMUSG00000015962,2
ENSMUSG00000015961,1718
ENSMUSG00000102483,0
ENSMUSG00000091476,8
ENSMUSG00000026502,1236
ENSMUSG00000070489,0
ENSMUSG00000086350,7
ENSMUSG00000026500,9
ENSMUSG00000039630,21611
ENSMUSG00000026495,67
ENSMUSG00000026494,43
ENSMUSG00000089713,0
ENSMUSG00000055067,327
ENSMUSG00000026492,547
ENSMUSG00000038949,667
ENSMUSG00000038936,1165
ENSMUSG00000087236,0
ENSMUSG00000026491,2933
ENSMUSG00000073486,0
ENSMUSG00000026490,1602
ENSMUSG00000026489,168
ENSMUSG00000104520,16
ENSMUSG00000010609,1893
ENSMUSG00000102923,3
ENSMUSG00000038855,1270
ENSMUSG00000053963,10
ENSMUSG00000102608,0
ENSMUSG00000026496,5982
ENSMUSG00000058729,493
ENSMUSG00000026497,0
ENSMUSG00000026499,1899
ENSMUSG00000103649,40
ENSMUSG00000103156,4
ENSMUSG00000060743,8394
ENSMUSG00000073485,9
ENSMUSG00000038806,1298
ENSMUSG00000066652,0
ENSMUSG00000026520,945
ENSMUSG00000038793,0
ENSMUSG00000026519,393
ENSMUSG00000085563,0
ENSMUSG00000038776,2045
ENSMUSG00000038768,0
ENSMUSG00000103328,2
ENSMUSG00000026516,1703
ENSMUSG00000062169,1053
ENSMUSG00000038733,5187
ENSMUSG00000054135,6
ENSMUSG00000026514,1
ENSMUSG00000050625,0
ENSMUSG00000047369,16
ENSMUSG00000004880,1780
ENSMUSG00000056699,0
ENSMUSG00000022995,3784
ENSMUSG00000026511,1759
ENSMUSG00000091013,0
ENSMUSG00000038633,1766
ENSMUSG00000100147,0
ENSMUSG00000047539,972
ENSMUSG00000026510,816
ENSMUSG00000026509,1919
ENSMUSG00000102234,1
ENSMUSG00000038599,0
ENSMUSG00000102688,0
ENSMUSG00000043429,0
ENSMUSG00000038576,0
ENSMUSG00000079164,8
ENSMUSG00000104367,2
ENSMUSG00000030768,455
ENSMUSG00000046836,1314
ENSMUSG00000042901,1054
ENSMUSG00000056050,2803
ENSMUSG00000072258,178
ENSMUSG00000104212,2
ENSMUSG00000053461,4
ENSMUSG00000104022,0
ENSMUSG00000103451,0
ENSMUSG00000103305,0
ENSMUSG00000102743,0
ENSMUSG00000039384,79
ENSMUSG00000044854,6
ENSMUSG00000102682,0
ENSMUSG00000102794,0
ENSMUSG00000101574,0
ENSMUSG00000103308,0
ENSMUSG00000092578,0
ENSMUSG00000039377,15
ENSMUSG00000102158,0
ENSMUSG00000026621,0
ENSMUSG00000073481,727
ENSMUSG00000039349,0
ENSMUSG00000026620,0
ENSMUSG00000102784,0
ENSMUSG00000103942,0
ENSMUSG00000103478,0
ENSMUSG00000104461,0
ENSMUSG00000039318,1165
ENSMUSG00000103613,0
ENSMUSG00000026618,3131
ENSMUSG00000104368,14
ENSMUSG00000026617,3586
ENSMUSG00000097261,1
ENSMUSG00000026615,11434
ENSMUSG00000051295,0
ENSMUSG00000097615,0
ENSMUSG00000026614,0
ENSMUSG00000103799,0
ENSMUSG00000039246,410
ENSMUSG00000103449,0
ENSMUSG00000103690,0
ENSMUSG00000039239,230
ENSMUSG00000100393,0
ENSMUSG00000001305,565
ENSMUSG00000097784,7
ENSMUSG00000103503,0
ENSMUSG00000104312,0
ENSMUSG00000039224,0
ENSMUSG00000026611,3
ENSMUSG00000089947,0
ENSMUSG00000089730,0
ENSMUSG00000039210,707
ENSMUSG00000104245,88
ENSMUSG00000103923,0
ENSMUSG00000026610,0
ENSMUSG00000103961,0
ENSMUSG00000103577,0
ENSMUSG00000104482,0
ENSMUSG00000026609,2
ENSMUSG00000026608,1291
ENSMUSG00000037624,29
ENSMUSG00000103669,4
ENSMUSG00000104507,0
ENSMUSG00000026605,1827
ENSMUSG00000026604,3315
ENSMUSG00000097925,8
ENSMUSG00000104435,104
ENSMUSG00000026603,1084
ENSMUSG00000010175,132
ENSMUSG00000099404,0
ENSMUSG00000079045,1
ENSMUSG00000103644,0
ENSMUSG00000103510,0
ENSMUSG00000103963,0
ENSMUSG00000089872,523
ENSMUSG00000026634,928
ENSMUSG00000037568,119
ENSMUSG00000104487,0
ENSMUSG00000066595,498
ENSMUSG00000097845,4
ENSMUSG00000057072,5
ENSMUSG00000026632,163
ENSMUSG00000062510,630
ENSMUSG00000103576,10
ENSMUSG00000026630,33
ENSMUSG00000102777,0
ENSMUSG00000091017,0
ENSMUSG00000026628,425
ENSMUSG00000073478,13
ENSMUSG00000103174,2
ENSMUSG00000037499,626
ENSMUSG00000026627,621
ENSMUSG00000026626,1536
ENSMUSG00000103114,0
ENSMUSG00000103517,0
ENSMUSG00000037474,2623
ENSMUSG00000037461,2227
ENSMUSG00000026623,976
ENSMUSG00000102840,10
ENSMUSG00000026622,1529
ENSMUSG00000055833,4
ENSMUSG00000037434,454
ENSMUSG00000049353,0
ENSMUSG00000097416,0
ENSMUSG00000026637,13
ENSMUSG00000097089,2
ENSMUSG00000037395,344
ENSMUSG00000097316,18
ENSMUSG00000058248,0
ENSMUSG00000037375,179
ENSMUSG00000100872,0
ENSMUSG00000016262,5
ENSMUSG00000089812,0
ENSMUSG00000016200,0
ENSMUSG00000103640,0
ENSMUSG00000016181,527
ENSMUSG00000026638,17
ENSMUSG00000079144,291
ENSMUSG00000037318,1
ENSMUSG00000090080,3
ENSMUSG00000089683,0
ENSMUSG00000026639,0
ENSMUSG00000016194,21
ENSMUSG00000009633,11
ENSMUSG00000103736,0
ENSMUSG00000016179,0
ENSMUSG00000097850,0
ENSMUSG00000103692,0
ENSMUSG00000026640,3
ENSMUSG00000016494,1
ENSMUSG00000097325,0
ENSMUSG00000096929,6
ENSMUSG00000104206,0
ENSMUSG00000104077,0
ENSMUSG00000016493,52
ENSMUSG00000016481,745
ENSMUSG00000026616,3
ENSMUSG00000050530,315
ENSMUSG00000026643,1658
ENSMUSG00000049950,136
ENSMUSG00000026644,0
ENSMUSG00000026645,0
ENSMUSG00000103786,0
ENSMUSG00000026650,0
ENSMUSG00000026648,233
ENSMUSG00000026646,228
ENSMUSG00000085043,0
ENSMUSG00000109865,1448
ENSMUSG00000051396,182
ENSMUSG00000039496,4
ENSMUSG00000026655,2
ENSMUSG00000085205,0
ENSMUSG00000085656,0
ENSMUSG00000086445,0
ENSMUSG00000026657,2277
ENSMUSG00000104284,0
ENSMUSG00000102517,0
ENSMUSG00000084859,0
ENSMUSG00000086921,0
ENSMUSG00000102816,0
ENSMUSG00000102136,0
ENSMUSG00000102357,0
ENSMUSG00000087355,12
ENSMUSG00000102494,0
ENSMUSG00000086874,0
ENSMUSG00000086018,0
ENSMUSG00000039449,893
ENSMUSG00000048186,0
ENSMUSG00000026662,1842
ENSMUSG00000026664,125
ENSMUSG00000026668,1
ENSMUSG00000026669,2093
ENSMUSG00000026672,667
ENSMUSG00000086430,4
ENSMUSG00000026676,0
ENSMUSG00000039145,0
ENSMUSG00000039128,2212
ENSMUSG00000025817,1238
ENSMUSG00000056718,11
ENSMUSG00000025816,678
ENSMUSG00000085818,0
ENSMUSG00000025815,226
ENSMUSG00000043241,1112
ENSMUSG00000045319,7
ENSMUSG00000102887,0
ENSMUSG00000039063,298
ENSMUSG00000087125,0
ENSMUSG00000087485,0
ENSMUSG00000118578,0
ENSMUSG00000039046,1506
ENSMUSG00000085716,4
ENSMUSG00000086109,2
ENSMUSG00000002107,7938
ENSMUSG00000087079,0
ENSMUSG00000075538,0
ENSMUSG00000062319,0
ENSMUSG00000099424,0
ENSMUSG00000085070,0
ENSMUSG00000085580,0
ENSMUSG00000079604,1
ENSMUSG00000079603,0
ENSMUSG00000015619,1
ENSMUSG00000086618,0
ENSMUSG00000025783,0
ENSMUSG00000079602,0
ENSMUSG00000075534,1
ENSMUSG00000025782,556
ENSMUSG00000025781,6927
ENSMUSG00000037262,283
ENSMUSG00000037254,0
ENSMUSG00000025780,0
ENSMUSG00000086748,0
ENSMUSG00000061186,0
ENSMUSG00000085257,0
ENSMUSG00000026778,2333
ENSMUSG00000102196,0
ENSMUSG00000102674,0
ENSMUSG00000086006,0
ENSMUSG00000086491,0
ENSMUSG00000026773,543
ENSMUSG00000102329,0
ENSMUSG00000037197,2290
ENSMUSG00000091312,0
ENSMUSG00000026770,0
ENSMUSG00000023206,1
ENSMUSG00000058594,1599
ENSMUSG00000047909,619
ENSMUSG00000026768,12
ENSMUSG00000086843,0
ENSMUSG00000026767,2463
ENSMUSG00000104045,0
ENSMUSG00000026730,645
ENSMUSG00000049630,117
ENSMUSG00000026727,1708
ENSMUSG00000086358,3
ENSMUSG00000026726,435
ENSMUSG00000026723,371
ENSMUSG00000026728,40785
ENSMUSG00000003418,0
ENSMUSG00000104354,0
ENSMUSG00000063275,367
ENSMUSG00000086657,10
ENSMUSG00000026718,951
ENSMUSG00000061531,3
ENSMUSG00000026712,3
ENSMUSG00000036949,0
ENSMUSG00000084901,0
ENSMUSG00000057914,1
ENSMUSG00000104106,0
ENSMUSG00000087086,0
ENSMUSG00000026707,198
ENSMUSG00000017418,733
ENSMUSG00000075520,1
ENSMUSG00000026748,1
ENSMUSG00000085193,0
ENSMUSG00000053702,63
ENSMUSG00000085100,0
ENSMUSG00000062651,0
ENSMUSG00000054057,219
ENSMUSG00000085319,0
ENSMUSG00000054074,93
ENSMUSG00000086340,0
ENSMUSG00000026743,924
ENSMUSG00000026740,1723
ENSMUSG00000051154,1953
ENSMUSG00000026739,3461
ENSMUSG00000037708,10
ENSMUSG00000092353,0
ENSMUSG00000097638,0
ENSMUSG00000026737,586
ENSMUSG00000026736,4
ENSMUSG00000037683,0
ENSMUSG00000087674,1
ENSMUSG00000023094,190
ENSMUSG00000109733,0
ENSMUSG00000087103,0
ENSMUSG00000085388,0
ENSMUSG00000026735,0
ENSMUSG00000056329,0
ENSMUSG00000026734,0
ENSMUSG00000086621,0
ENSMUSG00000043415,658
ENSMUSG00000087246,0
ENSMUSG00000036617,519
ENSMUSG00000091457,0
ENSMUSG00000085477,0
ENSMUSG00000086418,0
ENSMUSG00000036591,2878
ENSMUSG00000085206,1
ENSMUSG00000075514,102
ENSMUSG00000087219,1
ENSMUSG00000026679,1
ENSMUSG00000048550,291
ENSMUSG00000085680,0
ENSMUSG00000045967,144
ENSMUSG00000025716,0
ENSMUSG00000026787,0
ENSMUSG00000085353,0
ENSMUSG00000026786,9
ENSMUSG00000026784,413
ENSMUSG00000058835,2890
ENSMUSG00000026781,607
ENSMUSG00000026779,862
ENSMUSG00000026775,3198
ENSMUSG00000026774,0
ENSMUSG00000069132,0
ENSMUSG00000026771,619
ENSMUSG00000026986,0
ENSMUSG00000061809,0
