Gene,HE-5
ENSMUSG00000001674,2197
ENSMUSG00000099960,0
ENSMUSG00000036815,0
ENSMUSG00000099574,0
ENSMUSG00000026341,10512
ENSMUSG00000102063,0
ENSMUSG00000026342,936
ENSMUSG00000026343,0
ENSMUSG00000026344,0
ENSMUSG00000049690,10
ENSMUSG00000101600,0
ENSMUSG00000036155,4494
ENSMUSG00000026347,4
ENSMUSG00000026348,1
ENSMUSG00000102014,1
ENSMUSG00000026349,1670
ENSMUSG00000051590,2
ENSMUSG00000036104,1248
ENSMUSG00000036086,421
ENSMUSG00000099760,13
ENSMUSG00000056211,2305
ENSMUSG00000026353,2697
ENSMUSG00000026354,13
ENSMUSG00000026355,8150
ENSMUSG00000026356,3347
ENSMUSG00000045382,0
ENSMUSG00000097283,0
ENSMUSG00000042581,0
ENSMUSG00000086633,0
ENSMUSG00000026401,0
ENSMUSG00000087691,0
ENSMUSG00000086825,0
ENSMUSG00000026399,0
ENSMUSG00000085526,0
ENSMUSG00000042554,0
ENSMUSG00000026405,0
ENSMUSG00000026409,330
ENSMUSG00000046404,570
ENSMUSG00000042510,22
ENSMUSG00000099556,0
ENSMUSG00000100106,0
ENSMUSG00000026415,0
ENSMUSG00000086706,0
ENSMUSG00000026417,0
ENSMUSG00000042474,0
ENSMUSG00000026420,0
ENSMUSG00000026416,0
ENSMUSG00000016524,0
ENSMUSG00000016529,0
ENSMUSG00000016528,2901
ENSMUSG00000016526,126
ENSMUSG00000026427,940
ENSMUSG00000026430,2
ENSMUSG00000042349,245
ENSMUSG00000102027,0
ENSMUSG00000102055,2
ENSMUSG00000026425,1877
ENSMUSG00000101778,0
ENSMUSG00000055184,97
ENSMUSG00000026432,0
ENSMUSG00000004552,0
ENSMUSG00000052688,10
ENSMUSG00000042268,0
ENSMUSG00000042251,0
ENSMUSG00000013275,576
ENSMUSG00000026433,131
ENSMUSG00000026434,7633
ENSMUSG00000026435,157
ENSMUSG00000026436,866
ENSMUSG00000059149,373
ENSMUSG00000026437,516
ENSMUSG00000099874,0
ENSMUSG00000079330,0
ENSMUSG00000118219,0
ENSMUSG00000066936,0
ENSMUSG00000101549,0
ENSMUSG00000042115,3
ENSMUSG00000009772,0
ENSMUSG00000100658,1
ENSMUSG00000042066,1429
ENSMUSG00000090079,0
ENSMUSG00000042046,2747
ENSMUSG00000097760,14
ENSMUSG00000026439,1428
ENSMUSG00000048174,132
ENSMUSG00000053024,1
ENSMUSG00000026442,0
ENSMUSG00000101126,0
ENSMUSG00000026443,0
ENSMUSG00000054387,2941
ENSMUSG00000026447,17
ENSMUSG00000101102,0
ENSMUSG00000046062,4350
ENSMUSG00000041757,21
ENSMUSG00000101693,0
ENSMUSG00000115958,0
ENSMUSG00000116158,0
ENSMUSG00000070645,0
ENSMUSG00000070644,0
ENSMUSG00000070643,0
ENSMUSG00000090553,1569
ENSMUSG00000102976,210
ENSMUSG00000116275,0
ENSMUSG00000094410,34
ENSMUSG00000102049,0
ENSMUSG00000051998,2
ENSMUSG00000026463,127
ENSMUSG00000100830,0
ENSMUSG00000010311,43
ENSMUSG00000090208,0
ENSMUSG00000041577,10
ENSMUSG00000100987,0
ENSMUSG00000041559,2
ENSMUSG00000020423,115
ENSMUSG00000026450,0
ENSMUSG00000064246,0
ENSMUSG00000042451,0
ENSMUSG00000042429,0
ENSMUSG00000026459,0
ENSMUSG00000026458,2
ENSMUSG00000042305,2687
ENSMUSG00000050526,0
ENSMUSG00000026456,724
ENSMUSG00000026457,3122
ENSMUSG00000101061,0
ENSMUSG00000026455,679
ENSMUSG00000042229,677
ENSMUSG00000046367,0
ENSMUSG00000042207,367
ENSMUSG00000097435,0
ENSMUSG00000026452,3
ENSMUSG00000073557,411
ENSMUSG00000101168,1
ENSMUSG00000026429,369
ENSMUSG00000042793,187
ENSMUSG00000097988,1
ENSMUSG00000031506,3
ENSMUSG00000026426,1380
ENSMUSG00000085311,16
ENSMUSG00000026424,0
ENSMUSG00000097680,7
ENSMUSG00000003051,0
ENSMUSG00000041926,722
ENSMUSG00000062580,2260
ENSMUSG00000048096,191
ENSMUSG00000041889,711
ENSMUSG00000041879,5199
ENSMUSG00000100620,0
ENSMUSG00000009418,1433
ENSMUSG00000054412,1
ENSMUSG00000026421,6913
ENSMUSG00000041801,1022
ENSMUSG00000026418,0
ENSMUSG00000041782,0
ENSMUSG00000026414,184
ENSMUSG00000026413,1
ENSMUSG00000051985,0
ENSMUSG00000026411,1466
ENSMUSG00000097918,0
ENSMUSG00000026407,0
ENSMUSG00000102717,0
ENSMUSG00000086264,15
ENSMUSG00000041642,2621
ENSMUSG00000087230,0
ENSMUSG00000041605,10
ENSMUSG00000097315,0
ENSMUSG00000103594,0
ENSMUSG00000102941,0
ENSMUSG00000097433,3
ENSMUSG00000052759,0
ENSMUSG00000041570,1531
ENSMUSG00000097403,6
ENSMUSG00000026404,327
ENSMUSG00000041498,1347
ENSMUSG00000104414,1
ENSMUSG00000104509,0
ENSMUSG00000104366,0
ENSMUSG00000097229,0
ENSMUSG00000041483,785
ENSMUSG00000097113,43
ENSMUSG00000097448,5
ENSMUSG00000026398,0
ENSMUSG00000098243,1
ENSMUSG00000098045,0
ENSMUSG00000098145,0
ENSMUSG00000102142,0
ENSMUSG00000098206,23
ENSMUSG00000026395,0
ENSMUSG00000099459,0
ENSMUSG00000026394,0
ENSMUSG00000026393,1838
ENSMUSG00000099510,0
ENSMUSG00000100459,0
ENSMUSG00000019230,11
ENSMUSG00000079283,168
ENSMUSG00000099808,0
ENSMUSG00000056268,497
ENSMUSG00000104900,0
ENSMUSG00000063681,0
ENSMUSG00000103844,0
ENSMUSG00000102661,0
ENSMUSG00000033964,1404
ENSMUSG00000033952,2492
ENSMUSG00000026368,0
ENSMUSG00000057037,0
ENSMUSG00000070594,0
ENSMUSG00000033898,0
ENSMUSG00000026365,0
ENSMUSG00000052726,0
ENSMUSG00000102368,0
ENSMUSG00000026361,1744
ENSMUSG00000033849,2
ENSMUSG00000018196,268
ENSMUSG00000018199,611
ENSMUSG00000018189,1650
ENSMUSG00000100455,48
ENSMUSG00000026360,49
ENSMUSG00000051079,0
ENSMUSG00000026358,0
ENSMUSG00000098509,0
ENSMUSG00000026357,0
ENSMUSG00000099964,0
ENSMUSG00000035131,0
ENSMUSG00000087627,0
ENSMUSG00000085822,0
ENSMUSG00000099629,0
ENSMUSG00000102074,0
ENSMUSG00000101011,0
ENSMUSG00000056220,55
ENSMUSG00000097028,0
ENSMUSG00000032487,0
ENSMUSG00000097754,0
ENSMUSG00000006007,0
ENSMUSG00000099447,0
ENSMUSG00000006010,703
ENSMUSG00000006005,4935
ENSMUSG00000006014,4
ENSMUSG00000066842,852
ENSMUSG00000093650,2
ENSMUSG00000099622,0
ENSMUSG00000102095,0
ENSMUSG00000114212,0
ENSMUSG00000114943,1
ENSMUSG00000114694,0
ENSMUSG00000114582,0
ENSMUSG00000114591,0
ENSMUSG00000100954,24
ENSMUSG00000023150,7889
ENSMUSG00000052748,188
ENSMUSG00000053286,625
ENSMUSG00000026484,1180
ENSMUSG00000100357,0
ENSMUSG00000026483,246
ENSMUSG00000100594,9
ENSMUSG00000043019,1686
ENSMUSG00000032666,503
ENSMUSG00000100685,0
ENSMUSG00000014980,614
ENSMUSG00000032649,1
ENSMUSG00000026482,1008
ENSMUSG00000086145,1
ENSMUSG00000099868,0
ENSMUSG00000055547,0
ENSMUSG00000008475,4452
ENSMUSG00000026480,17
ENSMUSG00000042772,2575
ENSMUSG00000100394,5
ENSMUSG00000042751,70
ENSMUSG00000099969,0
ENSMUSG00000026479,23
ENSMUSG00000026478,5581
ENSMUSG00000073538,0
ENSMUSG00000042708,19
ENSMUSG00000042699,12439
ENSMUSG00000042684,4
ENSMUSG00000042671,3
ENSMUSG00000100945,0
ENSMUSG00000100334,5
ENSMUSG00000026475,295
ENSMUSG00000099568,3
ENSMUSG00000066800,393
ENSMUSG00000100183,8
ENSMUSG00000042641,1
ENSMUSG00000045968,6
ENSMUSG00000043282,0
ENSMUSG00000047053,0
ENSMUSG00000026473,1416
ENSMUSG00000100014,0
ENSMUSG00000101903,0
ENSMUSG00000100502,0
ENSMUSG00000100627,0
ENSMUSG00000066797,0
ENSMUSG00000099933,0
ENSMUSG00000100221,0
ENSMUSG00000004110,0
ENSMUSG00000101880,0
ENSMUSG00000096950,7
ENSMUSG00000056708,278
ENSMUSG00000026471,286
ENSMUSG00000026470,751
ENSMUSG00000033722,4
ENSMUSG00000103670,0
ENSMUSG00000026469,954
ENSMUSG00000073535,0
ENSMUSG00000033701,917
ENSMUSG00000026468,1
ENSMUSG00000033684,506
ENSMUSG00000102558,0
ENSMUSG00000033671,1156
ENSMUSG00000026466,969
ENSMUSG00000050565,2943
ENSMUSG00000015484,0
ENSMUSG00000060985,0
ENSMUSG00000103705,0
ENSMUSG00000026602,0
ENSMUSG00000026601,1
ENSMUSG00000078193,15
ENSMUSG00000026600,1500
ENSMUSG00000026596,1319
ENSMUSG00000060519,200
ENSMUSG00000033557,1589
ENSMUSG00000026594,0
ENSMUSG00000033544,0
ENSMUSG00000101905,0
ENSMUSG00000101768,0
ENSMUSG00000026592,4
ENSMUSG00000070565,366
ENSMUSG00000033488,0
ENSMUSG00000087093,0
ENSMUSG00000026589,141
ENSMUSG00000004031,0
ENSMUSG00000026587,0
ENSMUSG00000103971,0
ENSMUSG00000073530,0
ENSMUSG00000047661,0
ENSMUSG00000104014,0
ENSMUSG00000040782,1712
ENSMUSG00000015829,0
ENSMUSG00000073528,0
ENSMUSG00000103719,0
ENSMUSG00000104111,0
ENSMUSG00000090394,0
ENSMUSG00000026729,0
ENSMUSG00000026725,0
ENSMUSG00000058267,590
ENSMUSG00000014226,3516
ENSMUSG00000026721,202
ENSMUSG00000104302,0
ENSMUSG00000103693,0
ENSMUSG00000118401,0
ENSMUSG00000103200,0
ENSMUSG00000102852,0
ENSMUSG00000103631,0
ENSMUSG00000040423,1151
ENSMUSG00000026715,1
ENSMUSG00000043467,497
ENSMUSG00000104016,5
ENSMUSG00000053332,3705
ENSMUSG00000026709,872
ENSMUSG00000102864,0
ENSMUSG00000026708,317
ENSMUSG00000026705,525
ENSMUSG00000044835,2
ENSMUSG00000049160,0
ENSMUSG00000026701,6184
ENSMUSG00000026700,0
ENSMUSG00000066755,0
ENSMUSG00000000817,1
ENSMUSG00000040297,1279
ENSMUSG00000103158,0
ENSMUSG00000086277,0
ENSMUSG00000026698,193
ENSMUSG00000103393,0
ENSMUSG00000040265,28
ENSMUSG00000090260,0
ENSMUSG00000078190,0
ENSMUSG00000026694,709
ENSMUSG00000026696,572
ENSMUSG00000026697,0
ENSMUSG00000091060,0
ENSMUSG00000040225,6692
ENSMUSG00000026692,0
ENSMUSG00000040181,0
ENSMUSG00000040170,0
ENSMUSG00000095576,0
ENSMUSG00000026691,0
ENSMUSG00000103288,0
ENSMUSG00000071890,0
ENSMUSG00000026586,4
ENSMUSG00000092188,1
ENSMUSG00000040124,247
ENSMUSG00000101869,0
ENSMUSG00000040113,0
ENSMUSG00000026585,1001
ENSMUSG00000026584,513
ENSMUSG00000041406,577
ENSMUSG00000041396,73
ENSMUSG00000026582,0
ENSMUSG00000026581,0
ENSMUSG00000026580,0
ENSMUSG00000090081,0
ENSMUSG00000086593,0
ENSMUSG00000026579,0
ENSMUSG00000040918,450
ENSMUSG00000026578,243
ENSMUSG00000026577,672
ENSMUSG00000026575,462
ENSMUSG00000026576,0
ENSMUSG00000104011,0
ENSMUSG00000097281,0
ENSMUSG00000103383,0
ENSMUSG00000102897,0
ENSMUSG00000102761,0
ENSMUSG00000102163,0
ENSMUSG00000026574,0
ENSMUSG00000103659,0
ENSMUSG00000104117,0
ENSMUSG00000026573,0
ENSMUSG00000101189,0
ENSMUSG00000102408,0
ENSMUSG00000026572,1
ENSMUSG00000040848,1118
ENSMUSG00000040843,1103
ENSMUSG00000102302,28
ENSMUSG00000040836,518
ENSMUSG00000026571,654
ENSMUSG00000102401,1
ENSMUSG00000026568,522
ENSMUSG00000026567,8
ENSMUSG00000103583,0
ENSMUSG00000026566,3569
ENSMUSG00000040723,42
ENSMUSG00000103686,0
ENSMUSG00000040713,719
ENSMUSG00000104306,0
ENSMUSG00000089829,2
ENSMUSG00000005763,0
ENSMUSG00000102154,0
ENSMUSG00000026565,536
ENSMUSG00000097196,0
ENSMUSG00000102484,0
ENSMUSG00000026564,6
ENSMUSG00000000544,0
ENSMUSG00000040629,0
ENSMUSG00000040612,0
ENSMUSG00000091393,0
ENSMUSG00000103400,14
ENSMUSG00000026563,151
ENSMUSG00000040596,741
ENSMUSG00000086056,0
ENSMUSG00000051081,0
ENSMUSG00000026560,0
ENSMUSG00000102548,0
ENSMUSG00000097823,0
ENSMUSG00000060568,0
ENSMUSG00000026558,3500
ENSMUSG00000103139,0
ENSMUSG00000102909,1
ENSMUSG00000052428,1441
ENSMUSG00000026687,1549
ENSMUSG00000026688,93
ENSMUSG00000040485,0
ENSMUSG00000015843,0
ENSMUSG00000026686,0
ENSMUSG00000093538,0
ENSMUSG00000052534,341
ENSMUSG00000103530,0
ENSMUSG00000026683,1542
ENSMUSG00000026678,0
ENSMUSG00000038530,0
ENSMUSG00000070532,0
ENSMUSG00000089990,0
ENSMUSG00000026675,577
ENSMUSG00000097503,9
ENSMUSG00000026674,3458
ENSMUSG00000026670,555
ENSMUSG00000104266,0
ENSMUSG00000103908,0
ENSMUSG00000026667,2578
ENSMUSG00000044306,0
ENSMUSG00000073494,0
ENSMUSG00000102418,0
ENSMUSG00000102752,0
ENSMUSG00000038473,0
ENSMUSG00000042800,0
ENSMUSG00000038463,4
ENSMUSG00000026663,1107
ENSMUSG00000053925,8
ENSMUSG00000026659,88
ENSMUSG00000096968,1
ENSMUSG00000070524,0
ENSMUSG00000038421,0
ENSMUSG00000026656,2
ENSMUSG00000103676,0
ENSMUSG00000104340,0
ENSMUSG00000059089,2
ENSMUSG00000059498,0
ENSMUSG00000026649,38
ENSMUSG00000058076,2605
ENSMUSG00000056569,5
ENSMUSG00000038370,0
ENSMUSG00000005677,0
ENSMUSG00000005674,148
ENSMUSG00000005681,1
ENSMUSG00000058715,13
ENSMUSG00000013593,3746
ENSMUSG00000006403,595
ENSMUSG00000052423,310
ENSMUSG00000062729,446
ENSMUSG00000053483,651
ENSMUSG00000062963,1082
ENSMUSG00000103983,7
ENSMUSG00000013973,19
ENSMUSG00000013997,415
ENSMUSG00000006412,914
ENSMUSG00000045259,0
ENSMUSG00000006411,4
ENSMUSG00000048865,2597
ENSMUSG00000026641,499
ENSMUSG00000103711,3
ENSMUSG00000038235,25
ENSMUSG00000091993,8
ENSMUSG00000060244,6
ENSMUSG00000038209,0
ENSMUSG00000004709,0
ENSMUSG00000004707,0
ENSMUSG00000038179,0
ENSMUSG00000103219,0
ENSMUSG00000103083,0
ENSMUSG00000015355,0
ENSMUSG00000015316,0
ENSMUSG00000038147,0
ENSMUSG00000073492,0
ENSMUSG00000104413,0
ENSMUSG00000015314,0
ENSMUSG00000026556,502
ENSMUSG00000051251,2
ENSMUSG00000003458,2185
ENSMUSG00000026553,6829
ENSMUSG00000103380,2
ENSMUSG00000003464,1357
ENSMUSG00000026554,2197
ENSMUSG00000013698,1504
ENSMUSG00000007122,9
ENSMUSG00000092085,0
ENSMUSG00000007107,0
ENSMUSG00000103617,0
ENSMUSG00000038034,3188
ENSMUSG00000007097,0
ENSMUSG00000038026,13
ENSMUSG00000102413,0
ENSMUSG00000044708,1
ENSMUSG00000050229,955
ENSMUSG00000026548,0
ENSMUSG00000037995,0
ENSMUSG00000026547,13
ENSMUSG00000026546,0
ENSMUSG00000085184,0
ENSMUSG00000049598,0
ENSMUSG00000053318,0
ENSMUSG00000070504,0
ENSMUSG00000026544,0
ENSMUSG00000037942,0
ENSMUSG00000026542,0
ENSMUSG00000037924,0
ENSMUSG00000062527,0
ENSMUSG00000058981,0
ENSMUSG00000046643,0
ENSMUSG00000049456,0
ENSMUSG00000005339,0
ENSMUSG00000049605,0
ENSMUSG00000079180,0
ENSMUSG00000037872,0
ENSMUSG00000005338,0
ENSMUSG00000037860,0
ENSMUSG00000037849,0
ENSMUSG00000070501,0
ENSMUSG00000073491,0
ENSMUSG00000043263,0
ENSMUSG00000066677,0
ENSMUSG00000073490,0
ENSMUSG00000073489,1
ENSMUSG00000090272,0
ENSMUSG00000026536,0
ENSMUSG00000039997,0
ENSMUSG00000026535,0
ENSMUSG00000054203,0
ENSMUSG00000045381,0
ENSMUSG00000047048,0
ENSMUSG00000050134,0
ENSMUSG00000049528,0
ENSMUSG00000059371,0
ENSMUSG00000046486,0
ENSMUSG00000051528,0
ENSMUSG00000055033,0
ENSMUSG00000026532,3
ENSMUSG00000050788,0
ENSMUSG00000026531,0
ENSMUSG00000066672,0
ENSMUSG00000059503,0
ENSMUSG00000051509,0
ENSMUSG00000066671,0
ENSMUSG00000028354,0
ENSMUSG00000050069,0
ENSMUSG00000026527,0
ENSMUSG00000103079,1
ENSMUSG00000026526,2394
ENSMUSG00000039783,0
ENSMUSG00000026525,9
ENSMUSG00000078185,125
ENSMUSG00000026523,2
ENSMUSG00000039748,1428
ENSMUSG00000104158,0
ENSMUSG00000055214,0
ENSMUSG00000078184,0
ENSMUSG00000104157,0
ENSMUSG00000104021,0
ENSMUSG00000057335,1866
ENSMUSG00000103435,2
ENSMUSG00000026504,328
ENSMUSG00000087082,0
ENSMUSG00000019699,607
ENSMUSG00000097892,0
ENSMUSG00000063659,559
ENSMUSG00000102432,0
ENSMUSG00000103043,0
ENSMUSG00000102885,0
ENSMUSG00000101746,0
ENSMUSG00000015962,0
ENSMUSG00000015961,1779
ENSMUSG00000102483,0
ENSMUSG00000091476,3
ENSMUSG00000026502,1078
ENSMUSG00000070489,0
ENSMUSG00000086350,15
ENSMUSG00000026500,3
ENSMUSG00000039630,19906
ENSMUSG00000026495,93
ENSMUSG00000026494,56
ENSMUSG00000089713,0
ENSMUSG00000055067,284
ENSMUSG00000026492,508
ENSMUSG00000038949,483
ENSMUSG00000038936,1021
ENSMUSG00000087236,3
ENSMUSG00000026491,2956
ENSMUSG00000073486,0
ENSMUSG00000026490,1757
ENSMUSG00000026489,296
ENSMUSG00000104520,35
ENSMUSG00000010609,1545
ENSMUSG00000102923,0
ENSMUSG00000038855,1202
ENSMUSG00000053963,6
ENSMUSG00000102608,0
ENSMUSG00000026496,5830
ENSMUSG00000058729,481
ENSMUSG00000026497,0
ENSMUSG00000026499,1630
ENSMUSG00000103649,28
ENSMUSG00000103156,1
ENSMUSG00000060743,8300
ENSMUSG00000073485,5
ENSMUSG00000038806,1128
ENSMUSG00000066652,0
ENSMUSG00000026520,994
ENSMUSG00000038793,0
ENSMUSG00000026519,517
ENSMUSG00000085563,3
ENSMUSG00000038776,2060
ENSMUSG00000038768,0
ENSMUSG00000103328,0
ENSMUSG00000026516,1686
ENSMUSG00000062169,1141
ENSMUSG00000038733,4453
ENSMUSG00000054135,6
ENSMUSG00000026514,0
ENSMUSG00000050625,0
ENSMUSG00000047369,20
ENSMUSG00000004880,1482
ENSMUSG00000056699,0
ENSMUSG00000022995,2760
ENSMUSG00000026511,1474
ENSMUSG00000091013,0
ENSMUSG00000038633,1646
ENSMUSG00000100147,0
ENSMUSG00000047539,809
ENSMUSG00000026510,768
ENSMUSG00000026509,1742
ENSMUSG00000102234,0
ENSMUSG00000038599,0
ENSMUSG00000102688,0
ENSMUSG00000043429,0
ENSMUSG00000038576,0
ENSMUSG00000079164,5
ENSMUSG00000104367,2
ENSMUSG00000030768,441
ENSMUSG00000046836,1255
ENSMUSG00000042901,954
ENSMUSG00000056050,2561
ENSMUSG00000072258,211
ENSMUSG00000104212,4
ENSMUSG00000053461,4
ENSMUSG00000104022,0
ENSMUSG00000103451,5
ENSMUSG00000103305,0
ENSMUSG00000102743,0
ENSMUSG00000039384,51
ENSMUSG00000044854,11
ENSMUSG00000102682,0
ENSMUSG00000102794,0
ENSMUSG00000101574,0
ENSMUSG00000103308,0
ENSMUSG00000092578,0
ENSMUSG00000039377,25
ENSMUSG00000102158,0
ENSMUSG00000026621,0
ENSMUSG00000073481,582
ENSMUSG00000039349,0
ENSMUSG00000026620,0
ENSMUSG00000102784,0
ENSMUSG00000103942,0
ENSMUSG00000103478,0
ENSMUSG00000104461,0
ENSMUSG00000039318,1163
ENSMUSG00000103613,2
ENSMUSG00000026618,2492
ENSMUSG00000104368,6
ENSMUSG00000026617,2160
ENSMUSG00000097261,3
ENSMUSG00000026615,9315
ENSMUSG00000051295,0
ENSMUSG00000097615,0
ENSMUSG00000026614,0
ENSMUSG00000103799,0
ENSMUSG00000039246,378
ENSMUSG00000103449,0
ENSMUSG00000103690,0
ENSMUSG00000039239,408
ENSMUSG00000100393,0
ENSMUSG00000001305,588
ENSMUSG00000097784,3
ENSMUSG00000103503,0
ENSMUSG00000104312,0
ENSMUSG00000039224,0
ENSMUSG00000026611,5
ENSMUSG00000089947,0
ENSMUSG00000089730,0
ENSMUSG00000039210,644
ENSMUSG00000104245,77
ENSMUSG00000103923,0
ENSMUSG00000026610,0
ENSMUSG00000103961,0
ENSMUSG00000103577,0
ENSMUSG00000104482,0
ENSMUSG00000026609,1
ENSMUSG00000026608,1106
ENSMUSG00000037624,37
ENSMUSG00000103669,3
ENSMUSG00000104507,0
ENSMUSG00000026605,2194
ENSMUSG00000026604,2390
ENSMUSG00000097925,10
ENSMUSG00000104435,150
ENSMUSG00000026603,1038
ENSMUSG00000010175,106
ENSMUSG00000099404,0
ENSMUSG00000079045,0
ENSMUSG00000103644,0
ENSMUSG00000103510,0
ENSMUSG00000103963,0
ENSMUSG00000089872,473
ENSMUSG00000026634,795
ENSMUSG00000037568,52
ENSMUSG00000104487,0
ENSMUSG00000066595,467
ENSMUSG00000097845,4
ENSMUSG00000057072,6
ENSMUSG00000026632,148
ENSMUSG00000062510,600
ENSMUSG00000103576,11
ENSMUSG00000026630,16
ENSMUSG00000102777,0
ENSMUSG00000091017,0
ENSMUSG00000026628,390
ENSMUSG00000073478,12
ENSMUSG00000103174,3
ENSMUSG00000037499,531
ENSMUSG00000026627,700
ENSMUSG00000026626,1375
ENSMUSG00000103114,0
ENSMUSG00000103517,0
ENSMUSG00000037474,2553
ENSMUSG00000037461,2137
ENSMUSG00000026623,864
ENSMUSG00000102840,10
ENSMUSG00000026622,1489
ENSMUSG00000055833,4
ENSMUSG00000037434,425
ENSMUSG00000049353,0
ENSMUSG00000097416,0
ENSMUSG00000026637,5
ENSMUSG00000097089,0
ENSMUSG00000037395,269
ENSMUSG00000097316,22
ENSMUSG00000058248,0
ENSMUSG00000037375,179
ENSMUSG00000100872,0
ENSMUSG00000016262,16
ENSMUSG00000089812,2
ENSMUSG00000016200,0
ENSMUSG00000103640,0
ENSMUSG00000016181,611
ENSMUSG00000026638,52
ENSMUSG00000079144,227
ENSMUSG00000037318,3
ENSMUSG00000090080,0
ENSMUSG00000089683,0
ENSMUSG00000026639,0
ENSMUSG00000016194,52
ENSMUSG00000009633,29
ENSMUSG00000103736,0
ENSMUSG00000016179,0
ENSMUSG00000097850,0
ENSMUSG00000103692,0
ENSMUSG00000026640,5
ENSMUSG00000016494,1
ENSMUSG00000097325,0
ENSMUSG00000096929,10
ENSMUSG00000104206,0
ENSMUSG00000104077,0
ENSMUSG00000016493,61
ENSMUSG00000016481,737
ENSMUSG00000026616,0
ENSMUSG00000050530,420
ENSMUSG00000026643,1466
ENSMUSG00000049950,145
ENSMUSG00000026644,0
ENSMUSG00000026645,0
ENSMUSG00000103786,0
ENSMUSG00000026650,0
ENSMUSG00000026648,189
ENSMUSG00000026646,216
ENSMUSG00000085043,0
ENSMUSG00000109865,1346
ENSMUSG00000051396,179
ENSMUSG00000039496,8
ENSMUSG00000026655,1
ENSMUSG00000085205,0
ENSMUSG00000085656,0
ENSMUSG00000086445,0
ENSMUSG00000026657,2135
ENSMUSG00000104284,0
ENSMUSG00000102517,0
ENSMUSG00000084859,0
ENSMUSG00000086921,0
ENSMUSG00000102816,0
ENSMUSG00000102136,0
ENSMUSG00000102357,0
ENSMUSG00000087355,8
ENSMUSG00000102494,4
ENSMUSG00000086874,0
ENSMUSG00000086018,0
ENSMUSG00000039449,825
ENSMUSG00000048186,1
ENSMUSG00000026662,1631
ENSMUSG00000026664,107
ENSMUSG00000026668,0
ENSMUSG00000026669,2118
ENSMUSG00000026672,452
ENSMUSG00000086430,1
ENSMUSG00000026676,0
ENSMUSG00000039145,2
ENSMUSG00000039128,2228
ENSMUSG00000025817,1197
ENSMUSG00000056718,8
ENSMUSG00000025816,645
ENSMUSG00000085818,0
ENSMUSG00000025815,170
ENSMUSG00000043241,1118
ENSMUSG00000045319,9
ENSMUSG00000102887,0
ENSMUSG00000039063,202
ENSMUSG00000087125,3
ENSMUSG00000087485,1
ENSMUSG00000118578,0
ENSMUSG00000039046,1328
ENSMUSG00000085716,3
ENSMUSG00000086109,1
ENSMUSG00000002107,8129
ENSMUSG00000087079,1
ENSMUSG00000075538,0
ENSMUSG00000062319,0
ENSMUSG00000099424,0
ENSMUSG00000085070,0
ENSMUSG00000085580,0
ENSMUSG00000079604,0
ENSMUSG00000079603,0
ENSMUSG00000015619,5
ENSMUSG00000086618,0
ENSMUSG00000025783,0
ENSMUSG00000079602,0
ENSMUSG00000075534,0
ENSMUSG00000025782,468
ENSMUSG00000025781,5983
ENSMUSG00000037262,267
ENSMUSG00000037254,0
ENSMUSG00000025780,0
ENSMUSG00000086748,0
ENSMUSG00000061186,0
ENSMUSG00000085257,0
ENSMUSG00000026778,3957
ENSMUSG00000102196,0
ENSMUSG00000102674,0
ENSMUSG00000086006,0
ENSMUSG00000086491,0
ENSMUSG00000026773,554
ENSMUSG00000102329,0
ENSMUSG00000037197,2183
ENSMUSG00000091312,0
ENSMUSG00000026770,0
ENSMUSG00000023206,14
ENSMUSG00000058594,1427
ENSMUSG00000047909,622
ENSMUSG00000026768,85
ENSMUSG00000086843,0
ENSMUSG00000026767,2428
ENSMUSG00000104045,0
ENSMUSG00000026730,472
ENSMUSG00000049630,61
ENSMUSG00000026727,1761
ENSMUSG00000086358,5
ENSMUSG00000026726,288
ENSMUSG00000026723,340
ENSMUSG00000026728,41810
ENSMUSG00000003418,0
ENSMUSG00000104354,0
ENSMUSG00000063275,403
ENSMUSG00000086657,8
ENSMUSG00000026718,942
ENSMUSG00000061531,0
ENSMUSG00000026712,0
ENSMUSG00000036949,0
ENSMUSG00000084901,0
ENSMUSG00000057914,2
ENSMUSG00000104106,0
ENSMUSG00000087086,0
ENSMUSG00000026707,204
ENSMUSG00000017418,611
ENSMUSG00000075520,0
ENSMUSG00000026748,3
ENSMUSG00000085193,0
ENSMUSG00000053702,35
ENSMUSG00000085100,0
ENSMUSG00000062651,0
ENSMUSG00000054057,187
ENSMUSG00000085319,2
ENSMUSG00000054074,61
ENSMUSG00000086340,3
ENSMUSG00000026743,828
ENSMUSG00000026740,1675
ENSMUSG00000051154,1629
ENSMUSG00000026739,3054
ENSMUSG00000037708,8
ENSMUSG00000092353,0
ENSMUSG00000097638,0
ENSMUSG00000026737,527
ENSMUSG00000026736,4
ENSMUSG00000037683,0
ENSMUSG00000087674,1
ENSMUSG00000023094,209
ENSMUSG00000109733,0
ENSMUSG00000087103,0
ENSMUSG00000085388,0
ENSMUSG00000026735,0
ENSMUSG00000056329,0
ENSMUSG00000026734,0
ENSMUSG00000086621,0
ENSMUSG00000043415,660
ENSMUSG00000087246,0
ENSMUSG00000036617,419
ENSMUSG00000091457,0
ENSMUSG00000085477,0
ENSMUSG00000086418,0
ENSMUSG00000036591,2860
ENSMUSG00000085206,4
ENSMUSG00000075514,72
ENSMUSG00000087219,0
ENSMUSG00000026679,2
