Gene,M-4
ENSMUSG00000014418,1601
ENSMUSG00000110087,5
ENSMUSG00000006599,6122
ENSMUSG00000063229,26087
ENSMUSG00000030851,1
ENSMUSG00000014402,1792
ENSMUSG00000043262,812
ENSMUSG00000110001,0
ENSMUSG00000056509,0
ENSMUSG00000049516,640
ENSMUSG00000109118,2
ENSMUSG00000109634,0
ENSMUSG00000010307,156
ENSMUSG00000030854,0
ENSMUSG00000109501,2
ENSMUSG00000109200,0
ENSMUSG00000052303,0
ENSMUSG00000074111,0
ENSMUSG00000050650,0
ENSMUSG00000093973,0
ENSMUSG00000096719,0
ENSMUSG00000078698,0
ENSMUSG00000067173,0
ENSMUSG00000070552,0
ENSMUSG00000070551,0
ENSMUSG00000070550,0
ENSMUSG00000050870,0
ENSMUSG00000070547,0
ENSMUSG00000074109,0
ENSMUSG00000050425,0
ENSMUSG00000070546,0
ENSMUSG00000109170,0
ENSMUSG00000030471,567
ENSMUSG00000030470,1
ENSMUSG00000046179,617
ENSMUSG00000085995,3
ENSMUSG00000110093,0
ENSMUSG00000052512,1713
ENSMUSG00000109203,0
ENSMUSG00000108950,0
ENSMUSG00000030507,0
ENSMUSG00000039745,257
ENSMUSG00000030505,1647
ENSMUSG00000039728,0
ENSMUSG00000055409,0
ENSMUSG00000085265,0
ENSMUSG00000084234,0
ENSMUSG00000055489,0
ENSMUSG00000030500,0
ENSMUSG00000102124,0
ENSMUSG00000108957,14
ENSMUSG00000092118,94
ENSMUSG00000030498,167
ENSMUSG00000074093,0
ENSMUSG00000094445,0
ENSMUSG00000063297,0
ENSMUSG00000051504,0
ENSMUSG00000033790,670
ENSMUSG00000030447,3762
ENSMUSG00000030452,889
ENSMUSG00000087178,66
ENSMUSG00000047037,275
ENSMUSG00000085927,0
ENSMUSG00000108659,6
ENSMUSG00000030451,1987
ENSMUSG00000030450,651
ENSMUSG00000108773,1
ENSMUSG00000055026,0
ENSMUSG00000055048,0
ENSMUSG00000055078,0
ENSMUSG00000033676,1
ENSMUSG00000025324,0
ENSMUSG00000025326,1725
ENSMUSG00000100826,72
ENSMUSG00000000948,0
ENSMUSG00000102252,0
ENSMUSG00000102627,0
ENSMUSG00000109121,0
ENSMUSG00000108867,0
ENSMUSG00000068151,0
ENSMUSG00000109006,0
ENSMUSG00000109394,0
ENSMUSG00000109321,0
ENSMUSG00000045813,0
ENSMUSG00000108986,0
ENSMUSG00000033585,0
ENSMUSG00000056972,0
ENSMUSG00000070527,0
ENSMUSG00000070526,0
ENSMUSG00000109344,0
ENSMUSG00000030525,0
ENSMUSG00000097682,0
ENSMUSG00000033510,0
ENSMUSG00000108421,0
ENSMUSG00000052040,967
ENSMUSG00000098708,0
ENSMUSG00000095061,0
ENSMUSG00000108313,0
ENSMUSG00000108393,1
ENSMUSG00000108469,0
ENSMUSG00000108620,0
ENSMUSG00000030523,561
ENSMUSG00000030522,1148
ENSMUSG00000092187,33
ENSMUSG00000033458,147
ENSMUSG00000030521,1120
ENSMUSG00000033429,191
ENSMUSG00000030519,0
ENSMUSG00000030518,0
ENSMUSG00000070520,218
ENSMUSG00000108587,0
ENSMUSG00000030516,1860
ENSMUSG00000086662,0
ENSMUSG00000030515,166
ENSMUSG00000078681,341
ENSMUSG00000100094,0
ENSMUSG00000093405,0
ENSMUSG00000030513,2
ENSMUSG00000030512,1236
ENSMUSG00000108777,8
ENSMUSG00000075701,1730
ENSMUSG00000097634,0
ENSMUSG00000032640,567
ENSMUSG00000015133,1048
ENSMUSG00000109119,0
ENSMUSG00000078677,0
ENSMUSG00000015134,67
ENSMUSG00000109114,0
ENSMUSG00000109039,0
ENSMUSG00000030509,506
ENSMUSG00000053091,219
ENSMUSG00000030510,8
ENSMUSG00000058145,1
ENSMUSG00000097527,0
ENSMUSG00000043831,155
ENSMUSG00000030557,1183
ENSMUSG00000109329,0
ENSMUSG00000030556,192
ENSMUSG00000030555,329
ENSMUSG00000030554,45
ENSMUSG00000097697,0
ENSMUSG00000109464,0
ENSMUSG00000109193,0
ENSMUSG00000005533,339
ENSMUSG00000030553,0
ENSMUSG00000086628,0
ENSMUSG00000074071,0
ENSMUSG00000086410,0
ENSMUSG00000109458,0
ENSMUSG00000108924,0
ENSMUSG00000108828,0
ENSMUSG00000109298,0
ENSMUSG00000108876,0
ENSMUSG00000042659,0
ENSMUSG00000109407,0
ENSMUSG00000109524,0
ENSMUSG00000110028,0
ENSMUSG00000109153,0
ENSMUSG00000108885,0
ENSMUSG00000109097,0
ENSMUSG00000109280,0
ENSMUSG00000099387,0
ENSMUSG00000109361,0
ENSMUSG00000109364,0
ENSMUSG00000030551,632
ENSMUSG00000100005,7
ENSMUSG00000101559,3
ENSMUSG00000108869,0
ENSMUSG00000109028,0
ENSMUSG00000108836,0
ENSMUSG00000109021,0
ENSMUSG00000109294,0
ENSMUSG00000109532,0
ENSMUSG00000109003,0
ENSMUSG00000109161,0
ENSMUSG00000100664,0
ENSMUSG00000099853,0
ENSMUSG00000099558,0
ENSMUSG00000108978,0
ENSMUSG00000108669,0
ENSMUSG00000108480,0
ENSMUSG00000108800,0
ENSMUSG00000032776,0
ENSMUSG00000108427,0
ENSMUSG00000108493,0
ENSMUSG00000100138,0
ENSMUSG00000100670,0
ENSMUSG00000108329,0
ENSMUSG00000108383,0
ENSMUSG00000108345,0
ENSMUSG00000101843,0
ENSMUSG00000108778,0
ENSMUSG00000108513,0
ENSMUSG00000108530,0
ENSMUSG00000097756,0
ENSMUSG00000070509,340
ENSMUSG00000078671,1355
ENSMUSG00000108563,55
ENSMUSG00000101970,395
ENSMUSG00000108724,0
ENSMUSG00000108497,0
ENSMUSG00000108311,0
ENSMUSG00000108550,0
ENSMUSG00000108473,1
ENSMUSG00000078670,2531
ENSMUSG00000074067,11
ENSMUSG00000108448,4
ENSMUSG00000025789,0
ENSMUSG00000102384,0
ENSMUSG00000108725,0
ENSMUSG00000025790,313
ENSMUSG00000085161,0
ENSMUSG00000108468,0
ENSMUSG00000108652,0
ENSMUSG00000108803,0
ENSMUSG00000053025,22
ENSMUSG00000097247,1
ENSMUSG00000066406,691
ENSMUSG00000097415,918
ENSMUSG00000055652,324
ENSMUSG00000025754,0
ENSMUSG00000059146,8
ENSMUSG00000108788,0
ENSMUSG00000108390,0
ENSMUSG00000052629,0
ENSMUSG00000030612,453
ENSMUSG00000030611,278
ENSMUSG00000108603,0
ENSMUSG00000030610,232
ENSMUSG00000108791,0
ENSMUSG00000108385,0
ENSMUSG00000030609,951
ENSMUSG00000039236,11
ENSMUSG00000097441,0
ENSMUSG00000030607,0
ENSMUSG00000030606,0
ENSMUSG00000030605,792
ENSMUSG00000108387,0
ENSMUSG00000039202,690
ENSMUSG00000039194,7
ENSMUSG00000039187,786
ENSMUSG00000039176,1303
ENSMUSG00000097023,0
ENSMUSG00000108616,0
ENSMUSG00000108373,0
ENSMUSG00000108776,0
ENSMUSG00000030549,0
ENSMUSG00000046591,936
ENSMUSG00000050382,447
ENSMUSG00000039133,0
ENSMUSG00000030546,5
ENSMUSG00000030545,152
ENSMUSG00000108425,19
ENSMUSG00000039099,6
ENSMUSG00000030544,0
ENSMUSG00000030543,0
ENSMUSG00000039062,104
ENSMUSG00000063801,1257
ENSMUSG00000097685,2
ENSMUSG00000097699,3
ENSMUSG00000039043,852
ENSMUSG00000048897,499
ENSMUSG00000108714,0
ENSMUSG00000108655,20
ENSMUSG00000030541,6834
ENSMUSG00000108757,0
ENSMUSG00000030539,402
ENSMUSG00000030538,467
ENSMUSG00000050973,96
ENSMUSG00000045467,1
ENSMUSG00000047084,301
ENSMUSG00000030534,358
ENSMUSG00000038930,221
ENSMUSG00000038943,2597
ENSMUSG00000030533,787
ENSMUSG00000030532,18
ENSMUSG00000038886,1381
ENSMUSG00000053158,5
ENSMUSG00000030530,1192
ENSMUSG00000108436,2
ENSMUSG00000030528,1108
ENSMUSG00000030527,397
ENSMUSG00000084821,3
ENSMUSG00000030536,4525
ENSMUSG00000108321,0
ENSMUSG00000038797,55
ENSMUSG00000025722,417
ENSMUSG00000025723,3
ENSMUSG00000025724,1116
ENSMUSG00000109008,9
ENSMUSG00000005621,641
ENSMUSG00000038763,6
ENSMUSG00000085194,3
ENSMUSG00000025726,0
ENSMUSG00000109323,0
ENSMUSG00000025584,125
ENSMUSG00000061787,7057
ENSMUSG00000025586,584
ENSMUSG00000062444,1
ENSMUSG00000061877,0
ENSMUSG00000097277,102
ENSMUSG00000038663,3
ENSMUSG00000045795,267
ENSMUSG00000025813,0
ENSMUSG00000109194,0
ENSMUSG00000038646,645
ENSMUSG00000025102,285
ENSMUSG00000109485,4
ENSMUSG00000025103,1721
ENSMUSG00000066378,0
ENSMUSG00000038623,0
ENSMUSG00000109110,0
ENSMUSG00000025104,0
ENSMUSG00000025105,0
ENSMUSG00000109145,0
ENSMUSG00000108987,0
ENSMUSG00000108868,0
ENSMUSG00000108845,0
ENSMUSG00000030638,0
ENSMUSG00000070469,0
ENSMUSG00000038570,12
ENSMUSG00000038563,834
ENSMUSG00000086690,0
ENSMUSG00000030636,0
ENSMUSG00000109383,1
ENSMUSG00000057706,96
ENSMUSG00000109106,0
ENSMUSG00000053528,0
ENSMUSG00000108861,0
ENSMUSG00000109506,0
ENSMUSG00000109042,0
ENSMUSG00000094841,0
ENSMUSG00000038540,1
ENSMUSG00000087088,3
ENSMUSG00000046027,161
ENSMUSG00000001741,0
ENSMUSG00000085080,0
ENSMUSG00000011154,0
ENSMUSG00000109248,0
ENSMUSG00000109450,0
ENSMUSG00000070462,746
ENSMUSG00000038503,1282
ENSMUSG00000052353,3
ENSMUSG00000038459,787
ENSMUSG00000097016,0
ENSMUSG00000109091,0
ENSMUSG00000015709,12
ENSMUSG00000109341,0
ENSMUSG00000108864,0
ENSMUSG00000109347,0
ENSMUSG00000097789,25
ENSMUSG00000030630,456
ENSMUSG00000030629,1020
ENSMUSG00000085236,1
ENSMUSG00000070460,0
ENSMUSG00000070459,0
ENSMUSG00000116179,0
ENSMUSG00000066372,0
ENSMUSG00000094950,0
ENSMUSG00000095664,2
ENSMUSG00000096861,0
ENSMUSG00000091006,0
ENSMUSG00000090806,0
ENSMUSG00000091205,0
ENSMUSG00000051877,0
ENSMUSG00000070458,0
ENSMUSG00000090774,0
ENSMUSG00000090436,0
ENSMUSG00000091239,0
ENSMUSG00000057540,0
ENSMUSG00000054054,0
ENSMUSG00000054498,0
ENSMUSG00000055610,0
ENSMUSG00000055571,0
ENSMUSG00000062426,0
ENSMUSG00000039608,0
ENSMUSG00000061549,0
ENSMUSG00000020168,0
ENSMUSG00000062878,0
ENSMUSG00000057067,0
ENSMUSG00000059319,0
ENSMUSG00000062042,0
ENSMUSG00000063394,0
ENSMUSG00000060688,0
ENSMUSG00000001773,0
ENSMUSG00000090949,0
ENSMUSG00000091962,0
ENSMUSG00000090362,0
ENSMUSG00000030562,115
ENSMUSG00000004651,10232
ENSMUSG00000049583,3
ENSMUSG00000030560,734
ENSMUSG00000109244,13
ENSMUSG00000030559,6626
ENSMUSG00000109278,0
ENSMUSG00000039428,927
ENSMUSG00000109327,0
ENSMUSG00000049791,162
ENSMUSG00000109311,0
ENSMUSG00000039405,151
ENSMUSG00000030623,2
ENSMUSG00000108875,6
ENSMUSG00000092071,0
ENSMUSG00000030621,56
ENSMUSG00000039391,0
ENSMUSG00000062797,625
ENSMUSG00000030619,780
ENSMUSG00000097585,5
ENSMUSG00000097162,26
ENSMUSG00000039361,4789
ENSMUSG00000030617,0
ENSMUSG00000030616,1767
ENSMUSG00000044362,0
ENSMUSG00000051451,1083
ENSMUSG00000030615,984
ENSMUSG00000030614,256
ENSMUSG00000052572,1
ENSMUSG00000109125,0
ENSMUSG00000109382,0
ENSMUSG00000030613,261
ENSMUSG00000041343,33
ENSMUSG00000098066,14
ENSMUSG00000041328,1330
ENSMUSG00000098041,2
ENSMUSG00000074024,33
ENSMUSG00000030643,236
ENSMUSG00000030641,520
ENSMUSG00000061119,427
ENSMUSG00000097644,0
ENSMUSG00000054061,0
ENSMUSG00000051515,0
ENSMUSG00000109175,0
ENSMUSG00000109315,0
ENSMUSG00000108532,0
ENSMUSG00000108315,0
ENSMUSG00000048078,482
ENSMUSG00000085751,0
ENSMUSG00000085792,0
ENSMUSG00000053049,0
ENSMUSG00000085443,0
ENSMUSG00000108635,0
ENSMUSG00000085560,0
ENSMUSG00000018995,264
ENSMUSG00000004508,695
ENSMUSG00000035713,86
ENSMUSG00000044952,22
ENSMUSG00000035704,895
ENSMUSG00000030647,2009
ENSMUSG00000035686,3
ENSMUSG00000051727,1
ENSMUSG00000025133,1469
ENSMUSG00000035642,82
ENSMUSG00000035623,1145
ENSMUSG00000086433,0
ENSMUSG00000086993,4
ENSMUSG00000025439,1542
ENSMUSG00000042797,40
ENSMUSG00000030774,0
ENSMUSG00000035582,3
ENSMUSG00000030761,10640
ENSMUSG00000035547,107
ENSMUSG00000074006,2
ENSMUSG00000097749,5
ENSMUSG00000074004,0
ENSMUSG00000030760,380
ENSMUSG00000049580,155
ENSMUSG00000108449,0
ENSMUSG00000074003,0
ENSMUSG00000090958,1
ENSMUSG00000055446,0
ENSMUSG00000035401,1261
ENSMUSG00000030753,1597
ENSMUSG00000109149,0
ENSMUSG00000108988,0
ENSMUSG00000015957,2
ENSMUSG00000035354,1449
ENSMUSG00000109282,15
ENSMUSG00000109130,0
ENSMUSG00000030747,58
ENSMUSG00000109052,0
ENSMUSG00000052396,59
ENSMUSG00000097015,0
ENSMUSG00000055407,614
ENSMUSG00000109460,10
ENSMUSG00000070436,13967
ENSMUSG00000035314,64
ENSMUSG00000035298,0
ENSMUSG00000030744,17104
ENSMUSG00000018909,593
ENSMUSG00000096606,0
ENSMUSG00000097974,0
ENSMUSG00000030737,0
ENSMUSG00000085095,0
ENSMUSG00000109559,0
ENSMUSG00000073998,0
ENSMUSG00000073997,0
ENSMUSG00000053360,0
ENSMUSG00000035239,43
ENSMUSG00000035227,4249
ENSMUSG00000035211,16
ENSMUSG00000109002,0
ENSMUSG00000058761,641
ENSMUSG00000030732,2
ENSMUSG00000030726,939
ENSMUSG00000030725,90
ENSMUSG00000109186,0
ENSMUSG00000035165,2
ENSMUSG00000030729,95
ENSMUSG00000051048,0
ENSMUSG00000030718,1332
ENSMUSG00000047248,768
ENSMUSG00000099137,12
ENSMUSG00000032942,0
ENSMUSG00000033685,0
ENSMUSG00000030708,0
ENSMUSG00000044881,75
ENSMUSG00000109123,1
ENSMUSG00000030706,748
ENSMUSG00000030704,2208
ENSMUSG00000030701,9
ENSMUSG00000108866,0
ENSMUSG00000029461,918
ENSMUSG00000008318,113
ENSMUSG00000032875,853
ENSMUSG00000048779,0
ENSMUSG00000032860,17
ENSMUSG00000030691,544
ENSMUSG00000047767,176
ENSMUSG00000030688,23
ENSMUSG00000092364,0
ENSMUSG00000110239,0
ENSMUSG00000032812,610
ENSMUSG00000110195,2
ENSMUSG00000110301,0
ENSMUSG00000030651,0
ENSMUSG00000001829,1270
ENSMUSG00000007946,0
ENSMUSG00000032737,1853
ENSMUSG00000073985,15
ENSMUSG00000032725,5
ENSMUSG00000001827,1
ENSMUSG00000030649,74
ENSMUSG00000078630,5
ENSMUSG00000030842,1714
ENSMUSG00000064307,5
ENSMUSG00000066306,3113
ENSMUSG00000070427,84
ENSMUSG00000070426,692
ENSMUSG00000099481,533
ENSMUSG00000070424,72
ENSMUSG00000030996,23
ENSMUSG00000066279,0
ENSMUSG00000063550,2074
ENSMUSG00000030990,387
ENSMUSG00000111339,0
ENSMUSG00000073982,1178
ENSMUSG00000030987,883
ENSMUSG00000030978,9073
ENSMUSG00000044814,14
ENSMUSG00000043925,4
ENSMUSG00000044824,5
ENSMUSG00000073979,0
ENSMUSG00000073978,0
ENSMUSG00000073977,0
ENSMUSG00000030966,62
ENSMUSG00000073975,0
ENSMUSG00000073974,0
ENSMUSG00000073973,4
ENSMUSG00000073972,0
ENSMUSG00000073971,0
ENSMUSG00000073970,0
ENSMUSG00000073969,0
ENSMUSG00000073968,130
ENSMUSG00000073967,0
ENSMUSG00000070423,0
ENSMUSG00000066273,0
ENSMUSG00000066272,0
ENSMUSG00000043366,0
ENSMUSG00000110008,0
ENSMUSG00000073966,0
ENSMUSG00000048469,0
ENSMUSG00000060888,0
ENSMUSG00000073965,0
ENSMUSG00000062142,0
ENSMUSG00000073964,0
ENSMUSG00000043310,0
ENSMUSG00000073963,0
ENSMUSG00000052785,0
ENSMUSG00000045824,0
ENSMUSG00000066269,0
ENSMUSG00000073962,0
ENSMUSG00000043354,0
ENSMUSG00000045792,0
ENSMUSG00000073961,0
ENSMUSG00000073960,0
ENSMUSG00000073959,0
ENSMUSG00000078080,0
ENSMUSG00000066268,0
ENSMUSG00000084262,0
ENSMUSG00000051362,0
ENSMUSG00000057461,0
ENSMUSG00000073956,0
ENSMUSG00000073955,0
ENSMUSG00000073954,0
ENSMUSG00000057321,2
ENSMUSG00000073953,0
ENSMUSG00000073952,0
ENSMUSG00000073951,0
ENSMUSG00000073950,0
ENSMUSG00000045540,0
ENSMUSG00000109951,0
ENSMUSG00000059874,0
ENSMUSG00000058976,1
ENSMUSG00000109659,0
ENSMUSG00000073949,0
ENSMUSG00000081945,0
ENSMUSG00000073948,0
ENSMUSG00000046396,0
ENSMUSG00000045584,0
ENSMUSG00000096584,0
ENSMUSG00000094119,0
ENSMUSG00000078624,0
ENSMUSG00000073947,0
ENSMUSG00000047544,0
ENSMUSG00000073946,0
ENSMUSG00000073945,0
ENSMUSG00000073944,0
ENSMUSG00000045132,0
ENSMUSG00000050085,0
ENSMUSG00000099687,0
ENSMUSG00000045780,0
ENSMUSG00000073943,0
ENSMUSG00000094822,0
ENSMUSG00000096516,0
ENSMUSG00000047545,0
ENSMUSG00000050281,0
ENSMUSG00000058662,0
ENSMUSG00000061626,0
ENSMUSG00000047535,0
ENSMUSG00000073940,0
ENSMUSG00000052305,0
ENSMUSG00000078621,0
ENSMUSG00000052217,0
ENSMUSG00000052187,0
ENSMUSG00000058200,0
ENSMUSG00000063615,0
ENSMUSG00000110259,0
ENSMUSG00000042219,0
ENSMUSG00000073938,0
ENSMUSG00000073937,0
ENSMUSG00000094520,0
ENSMUSG00000094063,0
ENSMUSG00000066263,0
ENSMUSG00000066262,0
ENSMUSG00000073932,0
ENSMUSG00000049797,0
ENSMUSG00000090219,0
ENSMUSG00000110012,0
ENSMUSG00000051340,0
ENSMUSG00000073931,0
ENSMUSG00000055643,0
ENSMUSG00000051618,0
ENSMUSG00000051437,0
ENSMUSG00000044265,0
ENSMUSG00000042909,0
ENSMUSG00000044899,0
ENSMUSG00000072244,0
ENSMUSG00000056144,1
ENSMUSG00000111737,0
ENSMUSG00000060441,1
ENSMUSG00000066258,0
ENSMUSG00000087175,0
ENSMUSG00000090215,0
ENSMUSG00000057143,8
ENSMUSG00000052749,0
ENSMUSG00000078616,0
ENSMUSG00000030921,4
ENSMUSG00000057596,0
ENSMUSG00000073928,0
ENSMUSG00000073927,0
ENSMUSG00000073926,0
ENSMUSG00000073925,0
ENSMUSG00000051182,0
ENSMUSG00000073924,0
ENSMUSG00000073923,0
ENSMUSG00000070421,0
ENSMUSG00000073922,0
ENSMUSG00000073920,0
ENSMUSG00000043073,1
ENSMUSG00000062369,2
ENSMUSG00000054568,2
ENSMUSG00000109641,0
ENSMUSG00000073917,0
ENSMUSG00000063582,0
ENSMUSG00000109734,0
ENSMUSG00000056782,0
ENSMUSG00000057770,0
ENSMUSG00000073916,0
ENSMUSG00000044705,0
ENSMUSG00000094531,0
ENSMUSG00000051172,0
ENSMUSG00000096773,0
ENSMUSG00000073915,0
ENSMUSG00000073914,0
ENSMUSG00000073913,0
ENSMUSG00000110293,0
ENSMUSG00000096029,0
ENSMUSG00000041885,0
ENSMUSG00000109742,0
ENSMUSG00000095248,0
ENSMUSG00000044120,0
ENSMUSG00000047225,0
ENSMUSG00000047794,0
ENSMUSG00000048425,0
ENSMUSG00000073909,0
ENSMUSG00000073907,0
ENSMUSG00000050266,0
ENSMUSG00000043948,0
ENSMUSG00000073906,0
ENSMUSG00000044465,426
ENSMUSG00000078611,0
ENSMUSG00000110366,0
ENSMUSG00000030897,0
ENSMUSG00000030898,0
ENSMUSG00000037060,0
ENSMUSG00000037049,1540
ENSMUSG00000037032,94
ENSMUSG00000030895,2
ENSMUSG00000036989,537
ENSMUSG00000030881,1134
ENSMUSG00000089847,813
ENSMUSG00000030882,363
ENSMUSG00000030888,635
ENSMUSG00000030890,0
ENSMUSG00000043866,1027
ENSMUSG00000030894,3055
ENSMUSG00000036862,0
ENSMUSG00000030879,1055
ENSMUSG00000078606,0
ENSMUSG00000093378,0
ENSMUSG00000045868,0
ENSMUSG00000051680,0
ENSMUSG00000064223,0
ENSMUSG00000108948,0
ENSMUSG00000051591,0
ENSMUSG00000059087,0
ENSMUSG00000096714,0
ENSMUSG00000094493,0
ENSMUSG00000109861,0
ENSMUSG00000036744,0
ENSMUSG00000056863,0
ENSMUSG00000073901,0
ENSMUSG00000073900,0
ENSMUSG00000109058,0
ENSMUSG00000109354,0
ENSMUSG00000069390,0
ENSMUSG00000073899,0
ENSMUSG00000062553,0
ENSMUSG00000045581,0
ENSMUSG00000036647,0
ENSMUSG00000045013,0
ENSMUSG00000070417,0
ENSMUSG00000073898,0
ENSMUSG00000049674,0
ENSMUSG00000073897,0
ENSMUSG00000062987,0
ENSMUSG00000110209,0
ENSMUSG00000060503,0
ENSMUSG00000073896,0
ENSMUSG00000016626,0
ENSMUSG00000073894,0
ENSMUSG00000057215,0
ENSMUSG00000062542,905
ENSMUSG00000051041,46
ENSMUSG00000109374,0
ENSMUSG00000036528,703
ENSMUSG00000048065,171
ENSMUSG00000109402,0
ENSMUSG00000048236,0
ENSMUSG00000066242,0
ENSMUSG00000095910,0
ENSMUSG00000109542,0
ENSMUSG00000073893,0
ENSMUSG00000095212,0
ENSMUSG00000094197,0
ENSMUSG00000095301,0
ENSMUSG00000096151,0
ENSMUSG00000094426,0
ENSMUSG00000043855,0
ENSMUSG00000063120,0
ENSMUSG00000054236,0
ENSMUSG00000059031,0
ENSMUSG00000078118,0
ENSMUSG00000110171,0
ENSMUSG00000108995,0
ENSMUSG00000096068,0
ENSMUSG00000095929,0
ENSMUSG00000096465,0
ENSMUSG00000109884,0
ENSMUSG00000094612,0
ENSMUSG00000109497,0
ENSMUSG00000093980,0
ENSMUSG00000109631,0
ENSMUSG00000110253,0
ENSMUSG00000095239,0
ENSMUSG00000096679,0
ENSMUSG00000058014,0
ENSMUSG00000060759,0
ENSMUSG00000060105,0
ENSMUSG00000058244,0
ENSMUSG00000061000,0
ENSMUSG00000063764,0
ENSMUSG00000049280,0
ENSMUSG00000096209,0
ENSMUSG00000056946,0
ENSMUSG00000051200,0
ENSMUSG00000066241,0
ENSMUSG00000062434,0
ENSMUSG00000066240,0
ENSMUSG00000046431,0
ENSMUSG00000066239,0
ENSMUSG00000049709,3
ENSMUSG00000031029,3751
ENSMUSG00000031028,0
ENSMUSG00000048330,3
ENSMUSG00000036111,224
ENSMUSG00000109107,2
ENSMUSG00000109001,0
ENSMUSG00000031027,0
ENSMUSG00000085407,0
ENSMUSG00000031026,3
ENSMUSG00000046364,9107
ENSMUSG00000031024,843
ENSMUSG00000109499,0
ENSMUSG00000031023,586
ENSMUSG00000031022,1
ENSMUSG00000035951,2
ENSMUSG00000031021,1138
ENSMUSG00000034825,12
ENSMUSG00000007279,0
ENSMUSG00000035901,5003
ENSMUSG00000047554,1893
ENSMUSG00000101585,0
ENSMUSG00000066232,6722
ENSMUSG00000061079,475
ENSMUSG00000031016,996
ENSMUSG00000031015,1098
ENSMUSG00000109799,11
ENSMUSG00000038371,2640
ENSMUSG00000099803,3
ENSMUSG00000030790,3
ENSMUSG00000109700,0
ENSMUSG00000005686,165
ENSMUSG00000030788,1287
ENSMUSG00000030787,0
ENSMUSG00000005611,0
ENSMUSG00000087160,0
ENSMUSG00000005609,2185
ENSMUSG00000005610,29642
ENSMUSG00000110424,26
ENSMUSG00000109808,0
ENSMUSG00000038296,0
ENSMUSG00000059263,3224
ENSMUSG00000030772,928
ENSMUSG00000038244,64
ENSMUSG00000030770,1895
ENSMUSG00000085049,0
ENSMUSG00000085945,14
ENSMUSG00000055320,2028
ENSMUSG00000098132,0
ENSMUSG00000110207,0
ENSMUSG00000110009,0
ENSMUSG00000055116,216
ENSMUSG00000109959,0
ENSMUSG00000038187,957
ENSMUSG00000059077,0
ENSMUSG00000030759,1299
ENSMUSG00000084984,19
ENSMUSG00000073862,1
ENSMUSG00000101755,0
ENSMUSG00000038156,6
ENSMUSG00000055723,402
ENSMUSG00000110248,4
ENSMUSG00000030754,3516
ENSMUSG00000030751,2801
ENSMUSG00000087475,0
ENSMUSG00000030671,0
ENSMUSG00000030670,0
ENSMUSG00000030669,0
ENSMUSG00000030666,0
ENSMUSG00000048782,4006
ENSMUSG00000108683,0
ENSMUSG00000108419,0
ENSMUSG00000108379,0
ENSMUSG00000108722,0
ENSMUSG00000051910,1647
ENSMUSG00000108489,0
ENSMUSG00000030664,6
ENSMUSG00000030663,3162
ENSMUSG00000087621,0
ENSMUSG00000045659,626
ENSMUSG00000108650,2
ENSMUSG00000090862,5852
ENSMUSG00000108738,11
ENSMUSG00000030660,897
ENSMUSG00000108461,2
ENSMUSG00000030659,238
ENSMUSG00000108736,5
ENSMUSG00000108456,15
ENSMUSG00000108303,0
ENSMUSG00000030657,282
ENSMUSG00000008683,6129
ENSMUSG00000030654,5712
ENSMUSG00000030655,3362
ENSMUSG00000055159,2
ENSMUSG00000108980,1
ENSMUSG00000108856,0
ENSMUSG00000058420,0
ENSMUSG00000095115,1458
ENSMUSG00000030652,563
ENSMUSG00000042246,6
ENSMUSG00000109284,0
ENSMUSG00000030650,0
ENSMUSG00000033917,870
ENSMUSG00000033904,903
ENSMUSG00000030982,1568
ENSMUSG00000109303,1
ENSMUSG00000030980,1557
ENSMUSG00000073856,23
ENSMUSG00000109517,1
ENSMUSG00000008734,301
ENSMUSG00000066197,0
ENSMUSG00000030954,0
ENSMUSG00000030963,0
ENSMUSG00000109254,0
ENSMUSG00000030968,1
ENSMUSG00000098014,0
ENSMUSG00000030972,0
ENSMUSG00000030945,0
ENSMUSG00000109478,0
ENSMUSG00000033533,0
ENSMUSG00000109093,0
ENSMUSG00000108884,0
ENSMUSG00000047026,2
ENSMUSG00000030942,1811
ENSMUSG00000109233,0
ENSMUSG00000030935,28
ENSMUSG00000030929,214
ENSMUSG00000030924,117
ENSMUSG00000048787,232
ENSMUSG00000030922,28
ENSMUSG00000052273,0
ENSMUSG00000030917,278
ENSMUSG00000030911,0
ENSMUSG00000109414,0
ENSMUSG00000030909,0
ENSMUSG00000030905,0
ENSMUSG00000062017,0
ENSMUSG00000054746,0
ENSMUSG00000051900,0
ENSMUSG00000109113,0
ENSMUSG00000030884,3551
ENSMUSG00000030887,3
ENSMUSG00000108935,1
ENSMUSG00000097343,12
ENSMUSG00000046096,882
ENSMUSG00000030889,0
ENSMUSG00000109392,1
ENSMUSG00000035064,1252
ENSMUSG00000085118,12
ENSMUSG00000030880,995
ENSMUSG00000030878,475
ENSMUSG00000030877,4
ENSMUSG00000030876,2357
ENSMUSG00000035004,43
ENSMUSG00000034990,4
ENSMUSG00000108627,0
ENSMUSG00000108351,0
ENSMUSG00000046321,0
ENSMUSG00000108811,0
ENSMUSG00000108409,0
ENSMUSG00000063317,981
ENSMUSG00000053081,0
ENSMUSG00000000216,0
ENSMUSG00000030873,0
ENSMUSG00000034951,561
ENSMUSG00000108511,0
ENSMUSG00000030872,1857
ENSMUSG00000030871,174
ENSMUSG00000030870,1326
ENSMUSG00000030869,1881
ENSMUSG00000044702,254
