Gene,M-5
ENSMUSG00000097870,0
ENSMUSG00000049556,0
ENSMUSG00000111037,0
ENSMUSG00000045620,189
ENSMUSG00000032911,43
ENSMUSG00000110888,2
ENSMUSG00000032733,689
ENSMUSG00000111629,2
ENSMUSG00000032288,890
ENSMUSG00000055334,152
ENSMUSG00000032290,869
ENSMUSG00000074284,4
ENSMUSG00000042557,1447
ENSMUSG00000086728,4
ENSMUSG00000032295,924
ENSMUSG00000032298,176
ENSMUSG00000032299,822
ENSMUSG00000100282,0
ENSMUSG00000070298,1
ENSMUSG00000032300,725
ENSMUSG00000063849,303
ENSMUSG00000040722,1083
ENSMUSG00000062309,0
ENSMUSG00000000088,801
ENSMUSG00000097445,6
ENSMUSG00000032305,380
ENSMUSG00000032306,781
ENSMUSG00000040188,1278
ENSMUSG00000032308,358
ENSMUSG00000039714,3
ENSMUSG00000056271,15
ENSMUSG00000032312,2967
ENSMUSG00000032310,0
ENSMUSG00000032315,74
ENSMUSG00000038957,841
ENSMUSG00000032316,673
ENSMUSG00000091908,0
ENSMUSG00000004661,62
ENSMUSG00000055720,1073
ENSMUSG00000038264,26
ENSMUSG00000097604,3
ENSMUSG00000032323,0
ENSMUSG00000037716,0
ENSMUSG00000086624,0
ENSMUSG00000032327,3
ENSMUSG00000085753,0
ENSMUSG00000037206,0
ENSMUSG00000051243,0
ENSMUSG00000036986,967
ENSMUSG00000032333,223
ENSMUSG00000032334,0
ENSMUSG00000036244,0
ENSMUSG00000100487,0
ENSMUSG00000097651,0
ENSMUSG00000066607,3
ENSMUSG00000035914,338
ENSMUSG00000032336,2345
ENSMUSG00000074269,110
ENSMUSG00000032338,0
ENSMUSG00000032340,2747
ENSMUSG00000111846,0
ENSMUSG00000110789,0
ENSMUSG00000025236,1487
ENSMUSG00000025235,201
ENSMUSG00000025234,3038
ENSMUSG00000111852,0
ENSMUSG00000049526,8
ENSMUSG00000025232,4083
ENSMUSG00000032297,0
ENSMUSG00000025237,270
ENSMUSG00000032294,65294
ENSMUSG00000074259,18
ENSMUSG00000051705,138
ENSMUSG00000039585,758
ENSMUSG00000110803,0
ENSMUSG00000032292,0
ENSMUSG00000084913,0
ENSMUSG00000084847,0
ENSMUSG00000032289,0
ENSMUSG00000111296,0
ENSMUSG00000111761,0
ENSMUSG00000111809,0
ENSMUSG00000047766,362
ENSMUSG00000034839,0
ENSMUSG00000095956,0
ENSMUSG00000034485,1076
ENSMUSG00000052143,1
ENSMUSG00000111444,0
ENSMUSG00000111290,0
ENSMUSG00000111147,0
ENSMUSG00000111180,0
ENSMUSG00000111169,0
ENSMUSG00000111354,0
ENSMUSG00000111807,0
ENSMUSG00000110998,0
ENSMUSG00000111449,0
ENSMUSG00000111658,0
ENSMUSG00000074256,2
ENSMUSG00000032280,1059
ENSMUSG00000111033,0
ENSMUSG00000007892,17617
ENSMUSG00000032254,2138
ENSMUSG00000032278,12
ENSMUSG00000032252,701
ENSMUSG00000110826,0
ENSMUSG00000111232,0
ENSMUSG00000046846,0
ENSMUSG00000111193,0
ENSMUSG00000032249,3956
ENSMUSG00000041729,765
ENSMUSG00000032243,2
ENSMUSG00000032244,2392
ENSMUSG00000032245,1422
ENSMUSG00000032246,9
ENSMUSG00000032405,855
ENSMUSG00000111144,0
ENSMUSG00000022245,1
ENSMUSG00000058444,716
ENSMUSG00000032403,30
ENSMUSG00000086539,2
ENSMUSG00000037801,6
ENSMUSG00000037257,918
ENSMUSG00000032402,759
ENSMUSG00000111058,1
ENSMUSG00000036867,128
ENSMUSG00000093616,0
ENSMUSG00000093759,0
ENSMUSG00000032401,16
ENSMUSG00000032400,1350
ENSMUSG00000032399,35642
ENSMUSG00000032398,186
ENSMUSG00000004936,2454
ENSMUSG00000111160,2
ENSMUSG00000035337,3
ENSMUSG00000032397,1986
ENSMUSG00000032396,847
ENSMUSG00000036466,25
ENSMUSG00000004771,1542
ENSMUSG00000053641,687
ENSMUSG00000034452,2
ENSMUSG00000034263,1324
ENSMUSG00000033629,1530
ENSMUSG00000032393,2539
ENSMUSG00000111471,2
ENSMUSG00000032816,13
ENSMUSG00000032394,0
ENSMUSG00000032392,449
ENSMUSG00000042254,0
ENSMUSG00000015357,993
ENSMUSG00000111712,1
ENSMUSG00000041837,258
ENSMUSG00000086228,6
ENSMUSG00000054978,0
ENSMUSG00000041696,0
ENSMUSG00000053862,0
ENSMUSG00000059183,382
ENSMUSG00000111722,8
ENSMUSG00000032388,4522
ENSMUSG00000066510,0
ENSMUSG00000111818,0
ENSMUSG00000050721,415
ENSMUSG00000041064,486
ENSMUSG00000032387,85
ENSMUSG00000040652,1170
ENSMUSG00000040524,2187
ENSMUSG00000032386,531
ENSMUSG00000040204,5128
ENSMUSG00000032384,541
ENSMUSG00000032383,777
ENSMUSG00000039452,2
ENSMUSG00000032382,2220
ENSMUSG00000032381,1879
ENSMUSG00000032380,0
ENSMUSG00000038664,1869
ENSMUSG00000100130,1
ENSMUSG00000050503,11
ENSMUSG00000032376,545
ENSMUSG00000086387,7
ENSMUSG00000032373,16
ENSMUSG00000032375,290
ENSMUSG00000092131,7
ENSMUSG00000053040,2220
ENSMUSG00000091745,4
ENSMUSG00000036943,1580
ENSMUSG00000036781,2884
ENSMUSG00000032370,1489
ENSMUSG00000032366,14013
ENSMUSG00000111825,0
ENSMUSG00000111556,0
ENSMUSG00000052698,3000
ENSMUSG00000111412,0
ENSMUSG00000055125,0
ENSMUSG00000091956,0
ENSMUSG00000047990,0
ENSMUSG00000035284,1729
ENSMUSG00000111841,0
ENSMUSG00000101345,0
ENSMUSG00000111303,0
ENSMUSG00000032238,233
ENSMUSG00000086648,1
ENSMUSG00000032235,520
ENSMUSG00000032231,5379
ENSMUSG00000086399,6
ENSMUSG00000059246,0
ENSMUSG00000097623,0
ENSMUSG00000101555,0
ENSMUSG00000011958,2622
ENSMUSG00000033543,1352
ENSMUSG00000032226,0
ENSMUSG00000111043,0
ENSMUSG00000032224,80
ENSMUSG00000032220,1327
ENSMUSG00000032218,2405
ENSMUSG00000032217,847
ENSMUSG00000032212,2474
ENSMUSG00000042444,2879
ENSMUSG00000074213,4
ENSMUSG00000054693,3980
ENSMUSG00000032207,7
ENSMUSG00000111631,0
ENSMUSG00000032204,0
ENSMUSG00000111429,0
ENSMUSG00000013584,0
ENSMUSG00000032199,4445
ENSMUSG00000041361,10
ENSMUSG00000032232,59
ENSMUSG00000032228,5519
ENSMUSG00000099020,0
ENSMUSG00000099190,0
ENSMUSG00000098340,0
ENSMUSG00000038535,497
ENSMUSG00000097211,0
ENSMUSG00000098959,0
ENSMUSG00000098801,0
ENSMUSG00000032221,578
ENSMUSG00000098778,4
ENSMUSG00000090626,338
ENSMUSG00000096986,50
ENSMUSG00000037674,1883
ENSMUSG00000099051,12
ENSMUSG00000098573,0
ENSMUSG00000032216,36295
ENSMUSG00000098294,0
ENSMUSG00000036030,375
ENSMUSG00000034910,388
ENSMUSG00000092192,16
ENSMUSG00000086158,35
ENSMUSG00000034563,404
ENSMUSG00000079469,333
ENSMUSG00000098332,11
ENSMUSG00000032202,4404
ENSMUSG00000092622,8
ENSMUSG00000032215,1470
ENSMUSG00000098875,0
ENSMUSG00000062151,0
ENSMUSG00000044976,0
ENSMUSG00000101526,0
ENSMUSG00000066477,0
ENSMUSG00000101596,0
ENSMUSG00000043013,0
ENSMUSG00000034858,195
ENSMUSG00000007656,1734
ENSMUSG00000034593,13159
ENSMUSG00000033590,5
ENSMUSG00000032192,622
ENSMUSG00000111348,5
ENSMUSG00000110824,15
ENSMUSG00000032191,2
ENSMUSG00000042688,3660
ENSMUSG00000097021,10
ENSMUSG00000042487,975
ENSMUSG00000058587,2408
ENSMUSG00000032186,16
ENSMUSG00000032184,33
ENSMUSG00000032181,0
ENSMUSG00000032179,0
ENSMUSG00000097836,0
ENSMUSG00000007908,0
ENSMUSG00000059383,0
ENSMUSG00000032360,0
ENSMUSG00000098894,0
ENSMUSG00000032358,0
ENSMUSG00000111222,0
ENSMUSG00000110839,0
ENSMUSG00000032357,0
ENSMUSG00000098370,0
ENSMUSG00000032355,123
ENSMUSG00000099170,2
ENSMUSG00000032352,553
ENSMUSG00000099094,15
ENSMUSG00000044938,0
ENSMUSG00000111225,0
ENSMUSG00000110838,0
ENSMUSG00000111014,0
ENSMUSG00000032350,1745
ENSMUSG00000111253,0
ENSMUSG00000111250,0
ENSMUSG00000032349,2354
ENSMUSG00000111610,0
ENSMUSG00000111335,0
ENSMUSG00000023333,0
ENSMUSG00000001366,631
ENSMUSG00000009828,574
ENSMUSG00000032348,113
ENSMUSG00000074183,244
ENSMUSG00000111709,31
ENSMUSG00000074179,36
ENSMUSG00000066463,0
ENSMUSG00000038750,0
ENSMUSG00000057933,208
ENSMUSG00000060461,0
ENSMUSG00000032346,0
ENSMUSG00000090724,0
ENSMUSG00000070291,0
ENSMUSG00000032344,358
ENSMUSG00000090317,0
ENSMUSG00000032342,359
ENSMUSG00000037742,191496
ENSMUSG00000111417,2
ENSMUSG00000049624,419
ENSMUSG00000046186,2721
ENSMUSG00000091147,0
ENSMUSG00000111363,0
ENSMUSG00000110923,0
ENSMUSG00000111638,0
ENSMUSG00000102020,0
ENSMUSG00000111633,0
ENSMUSG00000111765,0
ENSMUSG00000032332,124
ENSMUSG00000086608,0
ENSMUSG00000032330,2912
ENSMUSG00000032328,3760
ENSMUSG00000086918,58
ENSMUSG00000034898,488
ENSMUSG00000092581,0
ENSMUSG00000034252,2584
ENSMUSG00000084917,3
ENSMUSG00000033577,1199
ENSMUSG00000099016,0
ENSMUSG00000032343,0
ENSMUSG00000111510,0
ENSMUSG00000111717,0
ENSMUSG00000098685,0
ENSMUSG00000097655,0
ENSMUSG00000098429,0
ENSMUSG00000049511,0
ENSMUSG00000097466,0
ENSMUSG00000097241,0
ENSMUSG00000043289,0
ENSMUSG00000111697,0
ENSMUSG00000099266,0
ENSMUSG00000032251,469
ENSMUSG00000032253,2772
ENSMUSG00000111839,0
ENSMUSG00000111774,6
ENSMUSG00000066456,859
ENSMUSG00000101144,1
ENSMUSG00000098747,0
ENSMUSG00000111443,2
ENSMUSG00000032258,190
ENSMUSG00000099718,1
ENSMUSG00000032261,278
ENSMUSG00000110950,0
ENSMUSG00000111820,0
ENSMUSG00000100155,0
ENSMUSG00000032262,156
ENSMUSG00000038379,815
ENSMUSG00000111769,0
ENSMUSG00000032263,422
ENSMUSG00000111757,3
ENSMUSG00000111245,0
ENSMUSG00000099724,0
ENSMUSG00000111500,0
ENSMUSG00000102064,0
ENSMUSG00000110783,0
ENSMUSG00000111281,0
ENSMUSG00000111822,0
ENSMUSG00000079433,0
ENSMUSG00000032265,134
ENSMUSG00000111840,0
ENSMUSG00000111663,0
ENSMUSG00000110956,0
ENSMUSG00000111386,0
ENSMUSG00000035941,1757
ENSMUSG00000056031,0
ENSMUSG00000035274,0
ENSMUSG00000110946,0
ENSMUSG00000032415,69
ENSMUSG00000034973,594
ENSMUSG00000056131,219
ENSMUSG00000032417,21
ENSMUSG00000032418,1701
ENSMUSG00000087466,3
ENSMUSG00000033491,0
ENSMUSG00000033419,0
ENSMUSG00000111874,0
ENSMUSG00000047897,0
ENSMUSG00000032872,1618
ENSMUSG00000042761,4
ENSMUSG00000056919,635
ENSMUSG00000032419,0
ENSMUSG00000100782,0
ENSMUSG00000032420,1
ENSMUSG00000032422,815
ENSMUSG00000101335,109
ENSMUSG00000032423,6934
ENSMUSG00000097195,441
ENSMUSG00000032425,138
ENSMUSG00000090693,0
ENSMUSG00000097073,6
ENSMUSG00000079427,49
ENSMUSG00000074149,1
ENSMUSG00000099974,0
ENSMUSG00000101698,6
ENSMUSG00000067399,2
ENSMUSG00000097177,17
ENSMUSG00000097677,0
ENSMUSG00000099930,0
ENSMUSG00000102037,0
ENSMUSG00000079162,0
ENSMUSG00000074146,0
ENSMUSG00000089929,0
ENSMUSG00000066442,62
ENSMUSG00000111806,0
ENSMUSG00000039313,0
ENSMUSG00000111274,0
ENSMUSG00000032353,897
ENSMUSG00000047606,6
ENSMUSG00000098727,0
ENSMUSG00000098627,0
ENSMUSG00000032356,0
ENSMUSG00000032359,107
ENSMUSG00000062270,7871
ENSMUSG00000032363,35
ENSMUSG00000037410,750
ENSMUSG00000111666,0
ENSMUSG00000099512,0
ENSMUSG00000099406,0
ENSMUSG00000101608,0
ENSMUSG00000032368,31
ENSMUSG00000036972,80
ENSMUSG00000100341,0
ENSMUSG00000109896,0
ENSMUSG00000095654,1
ENSMUSG00000032369,831
ENSMUSG00000032372,5
ENSMUSG00000101370,0
ENSMUSG00000074139,0
ENSMUSG00000032377,223
ENSMUSG00000032374,1600
ENSMUSG00000101734,0
ENSMUSG00000099823,0
ENSMUSG00000100294,0
ENSMUSG00000045414,0
ENSMUSG00000101595,2
ENSMUSG00000031129,143
ENSMUSG00000089709,0
ENSMUSG00000033350,0
ENSMUSG00000032407,3200
ENSMUSG00000101037,13
ENSMUSG00000110827,0
ENSMUSG00000064225,0
ENSMUSG00000086585,0
ENSMUSG00000086248,0
ENSMUSG00000015354,25
ENSMUSG00000032839,100
ENSMUSG00000049493,7
ENSMUSG00000096655,6
ENSMUSG00000032409,751
ENSMUSG00000097777,14
ENSMUSG00000032410,1058
ENSMUSG00000101867,0
ENSMUSG00000100931,7
ENSMUSG00000041440,138
ENSMUSG00000032411,854
ENSMUSG00000032412,4160
ENSMUSG00000056418,122
ENSMUSG00000051234,1713
ENSMUSG00000099564,0
ENSMUSG00000032413,598
ENSMUSG00000040433,1342
ENSMUSG00000102097,0
ENSMUSG00000101581,0
ENSMUSG00000043587,207
ENSMUSG00000046997,401
ENSMUSG00000085541,28
ENSMUSG00000101365,3
ENSMUSG00000032449,1013
ENSMUSG00000084911,81
ENSMUSG00000032451,0
ENSMUSG00000087167,0
ENSMUSG00000032452,0
ENSMUSG00000090255,0
ENSMUSG00000046995,0
ENSMUSG00000032456,265
ENSMUSG00000046402,12
ENSMUSG00000032454,0
ENSMUSG00000051074,6
ENSMUSG00000032458,4821
ENSMUSG00000032459,989
ENSMUSG00000102861,68
ENSMUSG00000102013,0
ENSMUSG00000091080,0
ENSMUSG00000063058,0
ENSMUSG00000090470,0
ENSMUSG00000074123,0
ENSMUSG00000097072,0
ENSMUSG00000050397,0
ENSMUSG00000032463,406
ENSMUSG00000044860,0
ENSMUSG00000032462,478
ENSMUSG00000096316,0
ENSMUSG00000056267,528
ENSMUSG00000100281,1
ENSMUSG00000037681,6
ENSMUSG00000100123,0
ENSMUSG00000032470,366
ENSMUSG00000046242,0
ENSMUSG00000032468,842
ENSMUSG00000032469,855
ENSMUSG00000037953,0
ENSMUSG00000037784,1271
ENSMUSG00000032473,0
ENSMUSG00000089655,0
ENSMUSG00000110929,0
ENSMUSG00000053747,0
ENSMUSG00000101584,0
ENSMUSG00000101042,0
ENSMUSG00000111258,0
ENSMUSG00000101287,0
ENSMUSG00000044244,108
ENSMUSG00000032475,538
ENSMUSG00000100176,0
ENSMUSG00000070287,1
ENSMUSG00000037286,3269
ENSMUSG00000032527,953
ENSMUSG00000066415,1171
ENSMUSG00000043154,297
ENSMUSG00000101941,0
ENSMUSG00000100807,0
ENSMUSG00000057710,0
ENSMUSG00000032537,0
ENSMUSG00000101648,0
ENSMUSG00000035606,0
ENSMUSG00000100279,0
ENSMUSG00000032534,418
ENSMUSG00000035048,81
ENSMUSG00000099491,0
ENSMUSG00000032531,2645
ENSMUSG00000093812,0
ENSMUSG00000110884,0
ENSMUSG00000032547,2236
ENSMUSG00000032548,2
ENSMUSG00000110765,0
ENSMUSG00000032549,651
ENSMUSG00000032553,2398
ENSMUSG00000032554,2304
ENSMUSG00000033688,1
ENSMUSG00000032555,4746
ENSMUSG00000032803,7298
ENSMUSG00000111399,1
ENSMUSG00000086236,11
ENSMUSG00000032556,459
ENSMUSG00000085168,1
ENSMUSG00000042757,1
ENSMUSG00000111278,0
ENSMUSG00000099616,0
ENSMUSG00000099722,0
ENSMUSG00000111035,0
ENSMUSG00000032558,213
ENSMUSG00000032557,932
ENSMUSG00000090150,330
ENSMUSG00000079355,7
ENSMUSG00000032560,3866
ENSMUSG00000032561,702
ENSMUSG00000099599,0
ENSMUSG00000032564,1110
ENSMUSG00000032563,2023
ENSMUSG00000111044,0
ENSMUSG00000032565,198
ENSMUSG00000032566,0
ENSMUSG00000035032,0
ENSMUSG00000093590,0
ENSMUSG00000085430,0
ENSMUSG00000032567,238
ENSMUSG00000032570,1221
ENSMUSG00000099373,0
ENSMUSG00000032571,864
ENSMUSG00000043719,0
ENSMUSG00000091345,0
ENSMUSG00000032572,0
ENSMUSG00000111796,0
ENSMUSG00000100795,0
ENSMUSG00000086296,2
ENSMUSG00000020258,12
ENSMUSG00000020257,3112
ENSMUSG00000020253,400
ENSMUSG00000023277,521
ENSMUSG00000045322,0
ENSMUSG00000032786,865
ENSMUSG00000097592,0
ENSMUSG00000023345,471
ENSMUSG00000099879,17
ENSMUSG00000053716,596
ENSMUSG00000048758,11271
ENSMUSG00000023262,207
ENSMUSG00000042210,254
ENSMUSG00000042073,55
ENSMUSG00000100039,0
ENSMUSG00000023495,5332
ENSMUSG00000091735,20
ENSMUSG00000023249,654
ENSMUSG00000041506,614
ENSMUSG00000066383,0
ENSMUSG00000118396,0
ENSMUSG00000066382,0
ENSMUSG00000041009,0
ENSMUSG00000091129,0
ENSMUSG00000101411,0
ENSMUSG00000023192,0
ENSMUSG00000040813,1090
ENSMUSG00000040661,1603
ENSMUSG00000040325,1799
ENSMUSG00000032575,2291
ENSMUSG00000103835,0
ENSMUSG00000074102,1592
ENSMUSG00000090207,6
ENSMUSG00000039716,1417
ENSMUSG00000104086,0
ENSMUSG00000032577,640
ENSMUSG00000032578,26
ENSMUSG00000090570,0
ENSMUSG00000032579,97
ENSMUSG00000037977,9
ENSMUSG00000102144,0
ENSMUSG00000010066,0
ENSMUSG00000091816,0
ENSMUSG00000091425,0
ENSMUSG00000010045,611
ENSMUSG00000037190,319
ENSMUSG00000010057,237
ENSMUSG00000010044,0
ENSMUSG00000102300,0
ENSMUSG00000010067,349
ENSMUSG00000097099,14
ENSMUSG00000010054,162
ENSMUSG00000010047,343
ENSMUSG00000089935,0
ENSMUSG00000010051,279
ENSMUSG00000079334,328
ENSMUSG00000036091,15
ENSMUSG00000010048,999
ENSMUSG00000103409,12
ENSMUSG00000103164,7
ENSMUSG00000057969,1936
ENSMUSG00000032562,7480
ENSMUSG00000010064,15
ENSMUSG00000034837,0
ENSMUSG00000034684,42
ENSMUSG00000032580,2497
ENSMUSG00000102899,2
ENSMUSG00000032582,1519
ENSMUSG00000032583,219
ENSMUSG00000032584,1
ENSMUSG00000066368,0
ENSMUSG00000102377,0
ENSMUSG00000032936,3
ENSMUSG00000032586,694
ENSMUSG00000032596,36
ENSMUSG00000042106,537
ENSMUSG00000093749,5
ENSMUSG00000032595,268
ENSMUSG00000093619,6
ENSMUSG00000032594,2127
ENSMUSG00000102540,0
ENSMUSG00000070284,312
ENSMUSG00000041528,1042
ENSMUSG00000092218,0
ENSMUSG00000032593,81
ENSMUSG00000032591,2
ENSMUSG00000032590,1248
ENSMUSG00000032589,183
ENSMUSG00000102224,9
ENSMUSG00000039952,6999
ENSMUSG00000032606,421
ENSMUSG00000032607,67
ENSMUSG00000039461,212
ENSMUSG00000007815,5344
ENSMUSG00000104208,3
ENSMUSG00000063856,1286
ENSMUSG00000032612,2652
ENSMUSG00000104399,36
ENSMUSG00000032611,9
ENSMUSG00000047220,0
ENSMUSG00000050641,0
ENSMUSG00000032609,124
ENSMUSG00000049305,681
ENSMUSG00000052911,1765
ENSMUSG00000006676,3847
ENSMUSG00000032604,2696
ENSMUSG00000006673,2465
ENSMUSG00000062867,2967
ENSMUSG00000070283,194
ENSMUSG00000103103,7
ENSMUSG00000019039,316
ENSMUSG00000066357,3237
ENSMUSG00000006675,5
ENSMUSG00000102770,0
ENSMUSG00000064145,1168
ENSMUSG00000032602,514
ENSMUSG00000032601,1902
ENSMUSG00000032599,682
ENSMUSG00000032598,298
ENSMUSG00000103785,7
ENSMUSG00000023473,19
ENSMUSG00000023259,113
ENSMUSG00000025652,1
ENSMUSG00000025651,5736
ENSMUSG00000025650,50
ENSMUSG00000049699,3
ENSMUSG00000103811,0
ENSMUSG00000025648,99
ENSMUSG00000025647,831
ENSMUSG00000049734,0
ENSMUSG00000025646,498
ENSMUSG00000091537,2076
ENSMUSG00000025645,199
ENSMUSG00000025644,3
ENSMUSG00000053646,2297
ENSMUSG00000047237,0
ENSMUSG00000049314,0
ENSMUSG00000061701,0
ENSMUSG00000105589,0
ENSMUSG00000054087,0
ENSMUSG00000070324,0
ENSMUSG00000074062,0
ENSMUSG00000106134,0
ENSMUSG00000074061,0
ENSMUSG00000104674,0
ENSMUSG00000074060,2
ENSMUSG00000062275,3
ENSMUSG00000094992,2
ENSMUSG00000074059,22
ENSMUSG00000059547,2
ENSMUSG00000104614,0
ENSMUSG00000050074,1
ENSMUSG00000032478,437
ENSMUSG00000038357,1
ENSMUSG00000032477,2049
ENSMUSG00000032479,4564
ENSMUSG00000105856,0
ENSMUSG00000032480,2631
ENSMUSG00000032481,5965
ENSMUSG00000032482,44
ENSMUSG00000105484,0
ENSMUSG00000054836,307
ENSMUSG00000032485,2115
ENSMUSG00000036057,2182
ENSMUSG00000032484,0
ENSMUSG00000054792,559
ENSMUSG00000032489,37
ENSMUSG00000044791,1862
ENSMUSG00000032491,128
ENSMUSG00000056724,308
ENSMUSG00000105127,0
ENSMUSG00000019659,419
ENSMUSG00000104945,0
ENSMUSG00000032492,13
ENSMUSG00000059741,0
ENSMUSG00000044664,0
ENSMUSG00000032493,0
ENSMUSG00000058398,0
ENSMUSG00000047257,0
ENSMUSG00000049719,1
ENSMUSG00000048752,0
ENSMUSG00000049555,1
ENSMUSG00000044037,69
ENSMUSG00000096393,0
ENSMUSG00000032494,0
ENSMUSG00000032495,1
ENSMUSG00000066319,0
ENSMUSG00000102060,0
ENSMUSG00000057802,0
ENSMUSG00000032496,0
ENSMUSG00000043953,1
ENSMUSG00000032497,1158
ENSMUSG00000032498,927
ENSMUSG00000046785,795
ENSMUSG00000062296,0
ENSMUSG00000032500,0
ENSMUSG00000106647,0
ENSMUSG00000106232,0
ENSMUSG00000032502,0
ENSMUSG00000111054,0
ENSMUSG00000032503,4
ENSMUSG00000089718,0
ENSMUSG00000087038,0
ENSMUSG00000110876,0
ENSMUSG00000110996,1
ENSMUSG00000111235,0
ENSMUSG00000111022,0
ENSMUSG00000110784,0
ENSMUSG00000111532,0
ENSMUSG00000111199,0
ENSMUSG00000109890,0
ENSMUSG00000111364,0
ENSMUSG00000032504,3951
ENSMUSG00000033392,1840
ENSMUSG00000009741,1878
ENSMUSG00000032507,118
ENSMUSG00000111793,34
ENSMUSG00000086596,0
ENSMUSG00000111734,0
ENSMUSG00000064299,0
ENSMUSG00000053820,0
ENSMUSG00000074039,22
ENSMUSG00000032431,1162
ENSMUSG00000045594,1059
ENSMUSG00000079260,109
ENSMUSG00000047898,1
ENSMUSG00000079259,168
ENSMUSG00000097821,0
ENSMUSG00000056167,1568
ENSMUSG00000032435,3453
ENSMUSG00000032434,635
ENSMUSG00000032436,370
ENSMUSG00000052724,0
ENSMUSG00000041012,3
ENSMUSG00000050627,1275
ENSMUSG00000040875,129
ENSMUSG00000050621,7
ENSMUSG00000098127,1
ENSMUSG00000098191,0
ENSMUSG00000097967,2
ENSMUSG00000032437,5839
ENSMUSG00000111398,0
ENSMUSG00000110905,0
ENSMUSG00000056880,16
ENSMUSG00000087469,0
ENSMUSG00000032440,788
ENSMUSG00000111243,0
ENSMUSG00000111729,0
ENSMUSG00000111324,0
ENSMUSG00000110752,0
ENSMUSG00000039607,40
ENSMUSG00000079669,0
ENSMUSG00000097240,1
ENSMUSG00000032443,0
ENSMUSG00000039285,1427
ENSMUSG00000039163,294
ENSMUSG00000097402,5
ENSMUSG00000098161,0
ENSMUSG00000111843,0
ENSMUSG00000032446,2
ENSMUSG00000110692,5
ENSMUSG00000038708,2159
ENSMUSG00000110676,4
ENSMUSG00000039115,584
ENSMUSG00000086119,12
ENSMUSG00000087041,0
ENSMUSG00000047409,722
ENSMUSG00000038775,1576
ENSMUSG00000010660,179
ENSMUSG00000038060,6
ENSMUSG00000010651,2
ENSMUSG00000074029,0
ENSMUSG00000070280,0
ENSMUSG00000074028,0
ENSMUSG00000036737,1474
ENSMUSG00000032508,111
ENSMUSG00000036138,1020
ENSMUSG00000035769,183
ENSMUSG00000061393,63
ENSMUSG00000111204,1
ENSMUSG00000097504,27
ENSMUSG00000042787,226
ENSMUSG00000032511,0
ENSMUSG00000034533,0
ENSMUSG00000034115,0
ENSMUSG00000097223,1
ENSMUSG00000032512,1410
ENSMUSG00000052336,0
ENSMUSG00000032513,634
ENSMUSG00000032514,36
ENSMUSG00000032515,244
ENSMUSG00000111639,0
ENSMUSG00000111369,0
ENSMUSG00000111089,0
ENSMUSG00000079243,0
ENSMUSG00000111792,0
ENSMUSG00000042262,0
ENSMUSG00000032519,457
ENSMUSG00000032518,34676
ENSMUSG00000111028,2
ENSMUSG00000032517,0
ENSMUSG00000111360,0
ENSMUSG00000111498,0
ENSMUSG00000041794,0
ENSMUSG00000111828,3
ENSMUSG00000006941,613
ENSMUSG00000041608,1
ENSMUSG00000025794,11519
ENSMUSG00000052658,5
ENSMUSG00000110760,0
ENSMUSG00000111533,79
ENSMUSG00000111831,1
ENSMUSG00000111270,0
ENSMUSG00000111720,0
ENSMUSG00000110911,0
ENSMUSG00000111233,2
ENSMUSG00000110730,14
ENSMUSG00000111094,47
ENSMUSG00000111445,6
ENSMUSG00000111528,3
ENSMUSG00000100146,0
ENSMUSG00000086365,0
ENSMUSG00000006932,18860
ENSMUSG00000040936,86
ENSMUSG00000110863,3
ENSMUSG00000032536,1277
ENSMUSG00000032532,0
ENSMUSG00000111598,0
ENSMUSG00000110814,0
ENSMUSG00000032530,0
ENSMUSG00000084995,0
ENSMUSG00000032528,0
ENSMUSG00000061536,1047
ENSMUSG00000032526,2344
ENSMUSG00000032525,3635
ENSMUSG00000097820,22
ENSMUSG00000013419,480
ENSMUSG00000074001,0
ENSMUSG00000032523,9
ENSMUSG00000079235,299
ENSMUSG00000092042,0
ENSMUSG00000038412,767
ENSMUSG00000111079,0
ENSMUSG00000111465,2
ENSMUSG00000044534,0
ENSMUSG00000050445,0
ENSMUSG00000043773,0
ENSMUSG00000038233,0
ENSMUSG00000066235,196
ENSMUSG00000111873,0
ENSMUSG00000110729,0
ENSMUSG00000111389,0
ENSMUSG00000111785,0
ENSMUSG00000038145,468
ENSMUSG00000111434,0
ENSMUSG00000037949,851
ENSMUSG00000097572,17
ENSMUSG00000111268,0
ENSMUSG00000032540,781
ENSMUSG00000093598,14
ENSMUSG00000111192,0
ENSMUSG00000111146,0
ENSMUSG00000110984,0
ENSMUSG00000111221,0
ENSMUSG00000097736,2
ENSMUSG00000111143,1
ENSMUSG00000111068,5
ENSMUSG00000111577,20
ENSMUSG00000094985,0
ENSMUSG00000046603,176
ENSMUSG00000107504,9
ENSMUSG00000047036,2205
ENSMUSG00000111325,22
ENSMUSG00000097322,0
ENSMUSG00000063488,56
ENSMUSG00000057895,0
ENSMUSG00000032551,330
ENSMUSG00000036768,1678
ENSMUSG00000110945,21
ENSMUSG00000066233,45
ENSMUSG00000025787,4
ENSMUSG00000025786,2346
ENSMUSG00000025785,562
ENSMUSG00000025784,4
ENSMUSG00000035498,0
ENSMUSG00000054871,103
ENSMUSG00000111371,4
ENSMUSG00000035202,1078
ENSMUSG00000025239,1569
ENSMUSG00000025240,663
ENSMUSG00000025243,0
ENSMUSG00000036814,2
ENSMUSG00000091172,0
ENSMUSG00000090608,0
