Gene,HE-6
ENSMUSG00000061371,90
ENSMUSG00000112160,56
ENSMUSG00000078435,58
ENSMUSG00000112110,18
ENSMUSG00000062931,241
ENSMUSG00000044581,0
ENSMUSG00000073427,172
ENSMUSG00000094186,0
ENSMUSG00000063320,175
ENSMUSG00000034674,2837
ENSMUSG00000020251,11
ENSMUSG00000020246,610
ENSMUSG00000020248,864
ENSMUSG00000112286,0
ENSMUSG00000056821,3
ENSMUSG00000020250,13034
ENSMUSG00000112375,17
ENSMUSG00000109864,111
ENSMUSG00000034612,108
ENSMUSG00000090200,0
ENSMUSG00000034591,39
ENSMUSG00000112134,2
ENSMUSG00000020255,1634
ENSMUSG00000020256,1478
ENSMUSG00000034560,1810
ENSMUSG00000020263,1651
ENSMUSG00000087651,30
ENSMUSG00000111699,0
ENSMUSG00000111049,0
ENSMUSG00000111524,0
ENSMUSG00000111062,0
ENSMUSG00000020032,304
ENSMUSG00000111583,5
ENSMUSG00000020033,0
ENSMUSG00000111514,29
ENSMUSG00000046841,1486
ENSMUSG00000097076,0
ENSMUSG00000020034,62
ENSMUSG00000097309,9
ENSMUSG00000034453,919
ENSMUSG00000020037,2
ENSMUSG00000035620,733
ENSMUSG00000050035,18
ENSMUSG00000060935,817
ENSMUSG00000049038,56
ENSMUSG00000020038,225
ENSMUSG00000111752,0
ENSMUSG00000020042,0
ENSMUSG00000111435,0
ENSMUSG00000112826,0
ENSMUSG00000001785,1463
ENSMUSG00000035529,1078
ENSMUSG00000085111,1
ENSMUSG00000001783,2947
ENSMUSG00000050108,1
ENSMUSG00000097692,4
ENSMUSG00000001786,1382
ENSMUSG00000059602,17
ENSMUSG00000112493,0
ENSMUSG00000087256,0
ENSMUSG00000020044,442
ENSMUSG00000112586,0
ENSMUSG00000112666,0
ENSMUSG00000020048,29898
ENSMUSG00000084899,43
ENSMUSG00000044937,67
ENSMUSG00000054027,686
ENSMUSG00000089959,0
ENSMUSG00000035459,0
ENSMUSG00000089881,0
ENSMUSG00000089656,0
ENSMUSG00000047129,0
ENSMUSG00000112213,0
ENSMUSG00000020052,0
ENSMUSG00000020051,0
ENSMUSG00000058934,0
ENSMUSG00000020053,0
ENSMUSG00000112183,0
ENSMUSG00000035383,10
ENSMUSG00000035365,827
ENSMUSG00000112406,27
ENSMUSG00000035351,962
ENSMUSG00000020056,490
ENSMUSG00000020057,13
ENSMUSG00000035311,1825
ENSMUSG00000087429,6
ENSMUSG00000060002,752
ENSMUSG00000020059,2
ENSMUSG00000020061,0
ENSMUSG00000004359,0
ENSMUSG00000060904,3019
ENSMUSG00000004356,2067
ENSMUSG00000020062,0
ENSMUSG00000035189,0
ENSMUSG00000074802,2161
ENSMUSG00000047638,85
ENSMUSG00000019935,11
ENSMUSG00000069539,1351
ENSMUSG00000097383,0
ENSMUSG00000019948,482
ENSMUSG00000019951,1414
ENSMUSG00000058589,2
ENSMUSG00000112153,0
ENSMUSG00000019979,1803
ENSMUSG00000019975,781
ENSMUSG00000061904,13897
ENSMUSG00000019961,12726
ENSMUSG00000111544,0
ENSMUSG00000111525,0
ENSMUSG00000111657,0
ENSMUSG00000112117,0
ENSMUSG00000098040,0
ENSMUSG00000110794,0
ENSMUSG00000111470,0
ENSMUSG00000019988,768
ENSMUSG00000020014,1858
ENSMUSG00000111013,0
ENSMUSG00000020015,1272
ENSMUSG00000008398,317
ENSMUSG00000111531,2
ENSMUSG00000110647,0
ENSMUSG00000015889,3644
ENSMUSG00000020017,1
ENSMUSG00000015890,23
ENSMUSG00000036168,14
ENSMUSG00000020018,27
ENSMUSG00000097407,6
ENSMUSG00000111366,0
ENSMUSG00000020019,106
ENSMUSG00000085723,0
ENSMUSG00000086891,0
ENSMUSG00000020020,68
ENSMUSG00000036112,5318
ENSMUSG00000097689,0
ENSMUSG00000036099,597
ENSMUSG00000020021,392
ENSMUSG00000005897,493
ENSMUSG00000020022,1343
ENSMUSG00000053420,0
ENSMUSG00000020023,291
ENSMUSG00000085409,0
ENSMUSG00000086269,0
ENSMUSG00000112477,0
ENSMUSG00000097164,137
ENSMUSG00000020024,572
ENSMUSG00000112669,3
ENSMUSG00000074785,1155
ENSMUSG00000112277,0
ENSMUSG00000112481,0
ENSMUSG00000112501,1
ENSMUSG00000045867,60
ENSMUSG00000112593,0
ENSMUSG00000100550,0
ENSMUSG00000020027,131
ENSMUSG00000097766,0
ENSMUSG00000112261,0
ENSMUSG00000062981,1348
ENSMUSG00000074781,2098
ENSMUSG00000020029,1669
ENSMUSG00000112439,0
ENSMUSG00000112538,0
ENSMUSG00000074780,0
ENSMUSG00000112519,0
ENSMUSG00000112289,0
ENSMUSG00000112188,0
ENSMUSG00000101517,0
ENSMUSG00000112771,0
ENSMUSG00000112599,0
ENSMUSG00000110353,0
ENSMUSG00000112400,0
ENSMUSG00000036499,1088
ENSMUSG00000096486,0
ENSMUSG00000112762,0
ENSMUSG00000112234,0
ENSMUSG00000112290,0
ENSMUSG00000112749,3
ENSMUSG00000112264,0
ENSMUSG00000112354,0
ENSMUSG00000036478,457
ENSMUSG00000111912,0
ENSMUSG00000112488,0
ENSMUSG00000111924,0
ENSMUSG00000019929,0
ENSMUSG00000036446,0
ENSMUSG00000112484,0
ENSMUSG00000019932,0
ENSMUSG00000019936,0
ENSMUSG00000074776,0
ENSMUSG00000047025,0
ENSMUSG00000112497,0
ENSMUSG00000079183,0
ENSMUSG00000112896,0
ENSMUSG00000112874,0
ENSMUSG00000112647,0
ENSMUSG00000019943,2941
ENSMUSG00000112346,17
ENSMUSG00000019952,347
ENSMUSG00000090035,145
ENSMUSG00000055108,0
ENSMUSG00000089994,6
ENSMUSG00000112805,0
ENSMUSG00000112902,0
ENSMUSG00000111923,1
ENSMUSG00000019960,1255
ENSMUSG00000112384,0
ENSMUSG00000112544,0
ENSMUSG00000044633,0
ENSMUSG00000112082,0
ENSMUSG00000112265,0
ENSMUSG00000111962,0
ENSMUSG00000112810,0
ENSMUSG00000113032,0
ENSMUSG00000046934,0
ENSMUSG00000112304,0
ENSMUSG00000019966,50
ENSMUSG00000112831,0
ENSMUSG00000094314,0
ENSMUSG00000091101,0
ENSMUSG00000112931,0
ENSMUSG00000112856,0
ENSMUSG00000096744,0
ENSMUSG00000112485,0
ENSMUSG00000096640,0
ENSMUSG00000036676,1230
ENSMUSG00000019971,366
ENSMUSG00000046567,98
ENSMUSG00000112000,1
ENSMUSG00000056912,0
ENSMUSG00000112104,0
ENSMUSG00000019888,0
ENSMUSG00000112342,0
ENSMUSG00000111990,0
ENSMUSG00000112073,0
ENSMUSG00000019890,0
ENSMUSG00000044921,0
ENSMUSG00000112845,0
ENSMUSG00000036602,656
ENSMUSG00000090638,19
ENSMUSG00000019892,4
ENSMUSG00000019894,1092
ENSMUSG00000112636,0
ENSMUSG00000112319,0
ENSMUSG00000112554,0
ENSMUSG00000112281,0
ENSMUSG00000091779,0
ENSMUSG00000097427,0
ENSMUSG00000097878,0
ENSMUSG00000097550,0
ENSMUSG00000094144,0
ENSMUSG00000095022,0
ENSMUSG00000090854,0
ENSMUSG00000036019,84
ENSMUSG00000085282,9
ENSMUSG00000036009,157
ENSMUSG00000019897,890
ENSMUSG00000053825,3
ENSMUSG00000112201,0
ENSMUSG00000035948,0
ENSMUSG00000112466,1
ENSMUSG00000019906,0
ENSMUSG00000000435,0
ENSMUSG00000035923,0
ENSMUSG00000035916,0
ENSMUSG00000091455,0
ENSMUSG00000112910,1
ENSMUSG00000019907,2433
ENSMUSG00000035873,440
ENSMUSG00000112532,1
ENSMUSG00000035864,0
ENSMUSG00000112039,0
ENSMUSG00000020181,1056
ENSMUSG00000112398,0
ENSMUSG00000020185,544
ENSMUSG00000101801,0
ENSMUSG00000020186,179
ENSMUSG00000035798,533
ENSMUSG00000020189,889
ENSMUSG00000035759,50
ENSMUSG00000112246,0
ENSMUSG00000058799,12453
ENSMUSG00000020205,437
ENSMUSG00000100113,0
ENSMUSG00000097082,7
ENSMUSG00000112249,112
ENSMUSG00000112430,1
ENSMUSG00000112137,2
ENSMUSG00000112533,0
ENSMUSG00000063334,840
ENSMUSG00000056888,0
ENSMUSG00000020213,0
ENSMUSG00000020214,0
ENSMUSG00000112611,0
ENSMUSG00000035694,1
ENSMUSG00000112564,0
ENSMUSG00000035681,2
ENSMUSG00000100314,0
ENSMUSG00000112722,0
ENSMUSG00000074748,1526
ENSMUSG00000112228,0
ENSMUSG00000112767,0
ENSMUSG00000112087,0
ENSMUSG00000050663,1
ENSMUSG00000089934,0
ENSMUSG00000084865,0
ENSMUSG00000111883,0
ENSMUSG00000112016,0
ENSMUSG00000006764,117
ENSMUSG00000020130,1176
ENSMUSG00000020132,1851
ENSMUSG00000069520,572
ENSMUSG00000020137,385
ENSMUSG00000034163,822
ENSMUSG00000020140,3
ENSMUSG00000092210,0
ENSMUSG00000112513,0
ENSMUSG00000034127,0
ENSMUSG00000020151,0
ENSMUSG00000074734,0
ENSMUSG00000020154,20
ENSMUSG00000054934,9
ENSMUSG00000020164,0
ENSMUSG00000085837,3
ENSMUSG00000020166,1427
ENSMUSG00000052291,19
ENSMUSG00000097104,4
ENSMUSG00000100198,0
ENSMUSG00000112924,0
ENSMUSG00000034057,34
ENSMUSG00000064181,499
ENSMUSG00000112627,22
ENSMUSG00000069518,0
ENSMUSG00000031294,1
ENSMUSG00000020169,13
ENSMUSG00000112242,0
ENSMUSG00000060187,0
ENSMUSG00000034024,11819
ENSMUSG00000020170,973
ENSMUSG00000112753,0
ENSMUSG00000020171,731
ENSMUSG00000112462,0
ENSMUSG00000020177,1
ENSMUSG00000069516,13
ENSMUSG00000069515,0
ENSMUSG00000055531,3732
ENSMUSG00000112728,0
ENSMUSG00000112796,0
ENSMUSG00000112344,0
ENSMUSG00000112399,0
ENSMUSG00000112476,0
ENSMUSG00000020183,126
ENSMUSG00000020184,2246
ENSMUSG00000060181,471
ENSMUSG00000052798,1608
ENSMUSG00000052681,2732
ENSMUSG00000112711,0
ENSMUSG00000112458,0
ENSMUSG00000112500,0
ENSMUSG00000112470,0
ENSMUSG00000020212,332
ENSMUSG00000112684,0
ENSMUSG00000074695,0
ENSMUSG00000112216,0
ENSMUSG00000112252,0
ENSMUSG00000090461,0
ENSMUSG00000112814,0
ENSMUSG00000112419,0
ENSMUSG00000112027,0
ENSMUSG00000112781,0
ENSMUSG00000112495,0
ENSMUSG00000112919,0
ENSMUSG00000055170,0
ENSMUSG00000112230,0
ENSMUSG00000112029,0
ENSMUSG00000112535,0
ENSMUSG00000112198,0
ENSMUSG00000028630,716
ENSMUSG00000112854,0
ENSMUSG00000112540,0
ENSMUSG00000112778,0
ENSMUSG00000100681,0
ENSMUSG00000112609,0
ENSMUSG00000112161,0
ENSMUSG00000020114,3778
ENSMUSG00000112155,0
ENSMUSG00000100558,0
ENSMUSG00000085454,0
ENSMUSG00000085592,0
ENSMUSG00000034813,4
ENSMUSG00000112555,0
ENSMUSG00000084764,0
ENSMUSG00000085418,0
ENSMUSG00000020228,556
ENSMUSG00000020227,8
ENSMUSG00000112894,3
ENSMUSG00000020225,816
ENSMUSG00000020224,542
ENSMUSG00000056758,1797
ENSMUSG00000034764,10
ENSMUSG00000090191,3
ENSMUSG00000112716,13
ENSMUSG00000111907,0
ENSMUSG00000044544,0
ENSMUSG00000051236,308
ENSMUSG00000086444,0
ENSMUSG00000087480,59
ENSMUSG00000086522,5
ENSMUSG00000048661,510
ENSMUSG00000112192,0
ENSMUSG00000020218,4
ENSMUSG00000112780,0
ENSMUSG00000112846,0
ENSMUSG00000112871,0
ENSMUSG00000052302,33
ENSMUSG00000112014,0
ENSMUSG00000034707,3338
ENSMUSG00000025795,1608
ENSMUSG00000112009,4
ENSMUSG00000112539,0
ENSMUSG00000111926,1
ENSMUSG00000112527,4
ENSMUSG00000020115,843
ENSMUSG00000034667,3630
ENSMUSG00000047642,2
ENSMUSG00000112526,0
ENSMUSG00000053684,233
ENSMUSG00000020121,295
ENSMUSG00000034620,563
ENSMUSG00000111952,0
ENSMUSG00000112774,0
ENSMUSG00000112873,0
ENSMUSG00000020123,0
ENSMUSG00000112095,0
ENSMUSG00000034613,559
ENSMUSG00000112220,0
ENSMUSG00000034602,1800
ENSMUSG00000020124,1732
ENSMUSG00000112294,4
ENSMUSG00000044071,0
ENSMUSG00000112130,0
ENSMUSG00000112283,0
ENSMUSG00000020102,0
ENSMUSG00000109803,0
ENSMUSG00000020105,95
ENSMUSG00000112387,0
ENSMUSG00000112482,0
ENSMUSG00000112208,0
ENSMUSG00000111961,0
ENSMUSG00000112832,0
ENSMUSG00000025436,101
ENSMUSG00000112035,0
ENSMUSG00000112761,0
ENSMUSG00000078429,2433
ENSMUSG00000025432,7
ENSMUSG00000040521,601
ENSMUSG00000080115,3
ENSMUSG00000006732,496
ENSMUSG00000006724,10
ENSMUSG00000040502,325
ENSMUSG00000006728,5703
ENSMUSG00000006736,819
ENSMUSG00000112639,12
ENSMUSG00000025422,4
ENSMUSG00000040462,2015
ENSMUSG00000006731,2
ENSMUSG00000040441,2
ENSMUSG00000019467,695
ENSMUSG00000040415,854
ENSMUSG00000097331,22
ENSMUSG00000025417,1023
ENSMUSG00000074657,4
ENSMUSG00000025410,2016
ENSMUSG00000025409,805
ENSMUSG00000092593,8
ENSMUSG00000092384,2
ENSMUSG00000025408,274
ENSMUSG00000116429,0
ENSMUSG00000040354,2445
ENSMUSG00000040345,556
ENSMUSG00000025407,31
ENSMUSG00000112426,0
ENSMUSG00000047492,0
ENSMUSG00000025405,0
ENSMUSG00000025404,1499
ENSMUSG00000040287,20
ENSMUSG00000040280,37
ENSMUSG00000025403,6177
ENSMUSG00000040258,20
ENSMUSG00000040249,1660
ENSMUSG00000086499,0
ENSMUSG00000002147,2116
ENSMUSG00000025402,83
ENSMUSG00000085731,0
ENSMUSG00000040195,458
ENSMUSG00000087163,0
ENSMUSG00000025401,22
ENSMUSG00000025400,0
ENSMUSG00000044617,265
ENSMUSG00000058396,6
ENSMUSG00000089789,0
ENSMUSG00000056148,2
ENSMUSG00000069456,0
ENSMUSG00000054052,0
ENSMUSG00000074639,0
ENSMUSG00000040134,0
ENSMUSG00000040127,0
ENSMUSG00000025396,0
ENSMUSG00000025395,1537
ENSMUSG00000061315,8437
ENSMUSG00000071072,4549
ENSMUSG00000111947,0
ENSMUSG00000025393,33736
ENSMUSG00000040054,2122
ENSMUSG00000040043,1027
ENSMUSG00000044005,34
ENSMUSG00000118550,0
ENSMUSG00000051346,211
ENSMUSG00000025389,1
ENSMUSG00000039994,1298
ENSMUSG00000051716,10
ENSMUSG00000047631,0
ENSMUSG00000040033,161
ENSMUSG00000025383,1
ENSMUSG00000005682,642
ENSMUSG00000025381,761
ENSMUSG00000005683,6654
ENSMUSG00000039914,244
ENSMUSG00000014498,2461
ENSMUSG00000090761,167
ENSMUSG00000039878,9
ENSMUSG00000025374,516
ENSMUSG00000025373,557
ENSMUSG00000025369,1489
ENSMUSG00000090841,5039
ENSMUSG00000039824,70
ENSMUSG00000025366,310
ENSMUSG00000100548,3
ENSMUSG00000039810,95
ENSMUSG00000093674,3781
ENSMUSG00000025364,6813
ENSMUSG00000018166,2074
ENSMUSG00000111936,0
ENSMUSG00000025362,8439
ENSMUSG00000002578,11
ENSMUSG00000097372,0
ENSMUSG00000049858,32
ENSMUSG00000000711,1252
ENSMUSG00000025358,6952
ENSMUSG00000025359,43820
ENSMUSG00000025357,55
ENSMUSG00000064030,351
ENSMUSG00000112429,0
ENSMUSG00000025355,7
ENSMUSG00000047090,92
ENSMUSG00000025354,942
ENSMUSG00000078427,731
ENSMUSG00000025353,239
ENSMUSG00000025352,610
ENSMUSG00000025351,13149
ENSMUSG00000025350,31
ENSMUSG00000090247,2
ENSMUSG00000025348,145
ENSMUSG00000025347,0
ENSMUSG00000097691,0
ENSMUSG00000069430,0
ENSMUSG00000063374,0
ENSMUSG00000107648,0
ENSMUSG00000056853,0
ENSMUSG00000107748,0
ENSMUSG00000059762,0
ENSMUSG00000050198,0
ENSMUSG00000042801,0
ENSMUSG00000047868,0
ENSMUSG00000061367,0
ENSMUSG00000107662,0
ENSMUSG00000096000,0
ENSMUSG00000096229,0
ENSMUSG00000096220,0
ENSMUSG00000095483,0
ENSMUSG00000062914,0
ENSMUSG00000049573,0
ENSMUSG00000095138,0
ENSMUSG00000095075,0
ENSMUSG00000094347,6
ENSMUSG00000111732,0
ENSMUSG00000095696,0
ENSMUSG00000096497,0
ENSMUSG00000049217,0
ENSMUSG00000111273,0
ENSMUSG00000044025,0
ENSMUSG00000047626,0
ENSMUSG00000094496,0
ENSMUSG00000044293,0
ENSMUSG00000052012,0
ENSMUSG00000095002,0
ENSMUSG00000094734,0
ENSMUSG00000108114,0
ENSMUSG00000058513,0
ENSMUSG00000093866,0
ENSMUSG00000046041,0
ENSMUSG00000095401,0
ENSMUSG00000096858,0
ENSMUSG00000071065,0
ENSMUSG00000050478,0
ENSMUSG00000049894,0
ENSMUSG00000050251,0
ENSMUSG00000069421,0
ENSMUSG00000063173,0
ENSMUSG00000049052,0
ENSMUSG00000052818,0
ENSMUSG00000059134,13
ENSMUSG00000061961,0
ENSMUSG00000063715,0
ENSMUSG00000058071,0
ENSMUSG00000094295,0
ENSMUSG00000095608,0
ENSMUSG00000094632,0
ENSMUSG00000048745,0
ENSMUSG00000044897,0
ENSMUSG00000058251,0
ENSMUSG00000096747,0
ENSMUSG00000095804,0
ENSMUSG00000058084,0
ENSMUSG00000059862,0
ENSMUSG00000045559,0
ENSMUSG00000048015,0
ENSMUSG00000034833,0
ENSMUSG00000070601,0
ENSMUSG00000092048,0
ENSMUSG00000092162,0
ENSMUSG00000091511,1
ENSMUSG00000112742,12
ENSMUSG00000023764,361
ENSMUSG00000087111,1
ENSMUSG00000020457,3448
ENSMUSG00000086049,6
ENSMUSG00000020454,2037
ENSMUSG00000020453,1280
ENSMUSG00000053263,2
ENSMUSG00000084941,47
ENSMUSG00000034614,102
ENSMUSG00000020451,546
ENSMUSG00000087055,5
ENSMUSG00000020448,834
ENSMUSG00000034587,101
ENSMUSG00000034579,14
ENSMUSG00000034570,0
ENSMUSG00000075702,449
ENSMUSG00000020439,603
ENSMUSG00000087291,0
ENSMUSG00000084962,0
ENSMUSG00000056579,2689
ENSMUSG00000034543,2106
ENSMUSG00000020435,1
ENSMUSG00000020434,77
ENSMUSG00000047205,637
ENSMUSG00000048807,729
ENSMUSG00000020432,1403
ENSMUSG00000034493,0
ENSMUSG00000020430,3020
ENSMUSG00000049721,1
ENSMUSG00000019368,0
ENSMUSG00000054986,0
ENSMUSG00000004748,393
ENSMUSG00000003585,353
ENSMUSG00000003581,236
ENSMUSG00000051427,194
ENSMUSG00000002129,3989
ENSMUSG00000034412,630
ENSMUSG00000020424,102
ENSMUSG00000058755,0
ENSMUSG00000034394,39
ENSMUSG00000085559,0
ENSMUSG00000085512,0
ENSMUSG00000020419,0
ENSMUSG00000034354,2659
ENSMUSG00000079010,0
ENSMUSG00000056288,0
ENSMUSG00000020412,2144
ENSMUSG00000059534,1699
ENSMUSG00000009076,133
ENSMUSG00000009075,3
ENSMUSG00000009073,4691
ENSMUSG00000034285,1051
ENSMUSG00000034274,1918
ENSMUSG00000020396,2
ENSMUSG00000009090,2719
ENSMUSG00000034201,1008
ENSMUSG00000034209,4
ENSMUSG00000009079,9800
ENSMUSG00000034175,358
ENSMUSG00000034164,17
ENSMUSG00000020393,608
ENSMUSG00000041961,492
ENSMUSG00000085189,1
ENSMUSG00000020484,2755
ENSMUSG00000020482,823
ENSMUSG00000020481,0
ENSMUSG00000020477,1023
ENSMUSG00000049680,848
ENSMUSG00000020476,3296
ENSMUSG00000020475,40
ENSMUSG00000020474,355
ENSMUSG00000020473,5429
ENSMUSG00000020471,1601
ENSMUSG00000020469,0
ENSMUSG00000041798,0
ENSMUSG00000084819,0
ENSMUSG00000002741,2650
ENSMUSG00000057897,5
ENSMUSG00000053838,2057
ENSMUSG00000096923,1
ENSMUSG00000020447,3
ENSMUSG00000004393,1994
ENSMUSG00000004394,1983
ENSMUSG00000020456,6449
ENSMUSG00000041164,2150
ENSMUSG00000071866,40081
ENSMUSG00000041126,939
ENSMUSG00000094483,6368
ENSMUSG00000086839,0
ENSMUSG00000020437,4
ENSMUSG00000085156,616
ENSMUSG00000000378,1331
ENSMUSG00000041073,12
ENSMUSG00000000384,2903
ENSMUSG00000000381,0
ENSMUSG00000041046,7
ENSMUSG00000086808,0
ENSMUSG00000099102,0
ENSMUSG00000020431,1
ENSMUSG00000087512,0
ENSMUSG00000020429,0
ENSMUSG00000020427,0
ENSMUSG00000087637,0
ENSMUSG00000020422,1896
ENSMUSG00000046634,0
ENSMUSG00000020413,994
ENSMUSG00000040985,0
ENSMUSG00000040978,0
ENSMUSG00000020407,5
ENSMUSG00000004668,20
ENSMUSG00000050830,0
ENSMUSG00000020193,0
ENSMUSG00000020191,0
ENSMUSG00000087452,0
ENSMUSG00000062511,0
ENSMUSG00000085652,0
ENSMUSG00000018654,0
ENSMUSG00000073145,0
ENSMUSG00000035455,1360
ENSMUSG00000020182,0
ENSMUSG00000086391,0
ENSMUSG00000020176,0
ENSMUSG00000020173,0
ENSMUSG00000086584,0
ENSMUSG00000085452,0
ENSMUSG00000085561,0
ENSMUSG00000084135,0
ENSMUSG00000048834,0
ENSMUSG00000078974,571
ENSMUSG00000020122,0
ENSMUSG00000085091,0
ENSMUSG00000087060,28
ENSMUSG00000044966,67
ENSMUSG00000020120,0
ENSMUSG00000044629,0
ENSMUSG00000033953,2295
ENSMUSG00000078970,444
ENSMUSG00000020116,1253
ENSMUSG00000000581,1248
ENSMUSG00000016984,585
ENSMUSG00000086468,5
ENSMUSG00000085453,0
ENSMUSG00000085675,0
ENSMUSG00000085806,0
ENSMUSG00000099449,0
ENSMUSG00000085743,1
ENSMUSG00000020160,119
ENSMUSG00000084085,0
ENSMUSG00000087507,0
ENSMUSG00000086025,0
ENSMUSG00000086911,0
ENSMUSG00000045671,302
ENSMUSG00000020152,7614
ENSMUSG00000085035,0
ENSMUSG00000020149,6390
ENSMUSG00000044066,1012
ENSMUSG00000020142,876
ENSMUSG00000049800,1400
ENSMUSG00000049659,1061
ENSMUSG00000042363,1381
ENSMUSG00000086749,0
ENSMUSG00000020134,676
ENSMUSG00000020128,1450
ENSMUSG00000001891,5643
ENSMUSG00000087253,8
ENSMUSG00000078962,0
ENSMUSG00000020321,5811
ENSMUSG00000020319,222
ENSMUSG00000005917,74
ENSMUSG00000042302,768
ENSMUSG00000085856,0
ENSMUSG00000085021,0
ENSMUSG00000049904,176
ENSMUSG00000086256,4
ENSMUSG00000085979,0
ENSMUSG00000085803,0
ENSMUSG00000051650,761
ENSMUSG00000092455,4
ENSMUSG00000092626,3
ENSMUSG00000051355,918
ENSMUSG00000044068,2
ENSMUSG00000007739,8221
ENSMUSG00000049811,8
ENSMUSG00000085665,11
ENSMUSG00000086366,0
ENSMUSG00000020290,8507
ENSMUSG00000056342,2765
ENSMUSG00000020288,605
ENSMUSG00000086459,0
ENSMUSG00000020286,3
ENSMUSG00000085415,0
ENSMUSG00000042208,877
ENSMUSG00000020283,689
ENSMUSG00000020280,862
ENSMUSG00000020275,290
ENSMUSG00000020273,236
ENSMUSG00000084769,0
ENSMUSG00000055010,0
ENSMUSG00000085167,0
ENSMUSG00000000861,43
ENSMUSG00000086612,0
ENSMUSG00000085516,1
ENSMUSG00000086117,0
ENSMUSG00000085579,0
ENSMUSG00000087085,0
ENSMUSG00000086892,1
ENSMUSG00000073103,0
ENSMUSG00000087145,0
ENSMUSG00000033015,0
ENSMUSG00000086439,0
ENSMUSG00000032985,0
ENSMUSG00000004018,199
ENSMUSG00000064090,199
ENSMUSG00000084905,0
ENSMUSG00000032878,0
ENSMUSG00000084966,0
ENSMUSG00000085510,0
ENSMUSG00000020467,0
ENSMUSG00000020464,1950
ENSMUSG00000086725,39
ENSMUSG00000020463,1967
ENSMUSG00000020462,1024
ENSMUSG00000032740,986
ENSMUSG00000032673,226
ENSMUSG00000085165,4
ENSMUSG00000020459,978
ENSMUSG00000020460,11173
ENSMUSG00000020461,2
ENSMUSG00000086707,0
ENSMUSG00000084850,0
ENSMUSG00000020458,5632
ENSMUSG00000044072,231
ENSMUSG00000078157,0
ENSMUSG00000020315,6487
ENSMUSG00000101872,21
ENSMUSG00000073073,5
ENSMUSG00000040919,0
ENSMUSG00000060923,71
ENSMUSG00000087474,0
ENSMUSG00000040850,3537
ENSMUSG00000043999,3
ENSMUSG00000020305,275
ENSMUSG00000020311,728
ENSMUSG00000020309,109
ENSMUSG00000091195,0
ENSMUSG00000020303,0
ENSMUSG00000044502,1257
ENSMUSG00000085772,1
ENSMUSG00000086335,7
ENSMUSG00000020300,3144
ENSMUSG00000020299,0
ENSMUSG00000020297,0
ENSMUSG00000086386,0
ENSMUSG00000020279,0
ENSMUSG00000040767,303
ENSMUSG00000020282,1498
ENSMUSG00000020289,727
ENSMUSG00000020287,56
ENSMUSG00000055609,0
ENSMUSG00000069919,0
ENSMUSG00000073063,0
ENSMUSG00000069917,0
ENSMUSG00000020295,0
ENSMUSG00000040711,3073
ENSMUSG00000044949,100
ENSMUSG00000044056,22
ENSMUSG00000020272,798
ENSMUSG00000020271,2775
ENSMUSG00000085676,0
ENSMUSG00000020270,0
ENSMUSG00000085402,0
ENSMUSG00000087318,0
ENSMUSG00000057967,7
ENSMUSG00000057113,24919
ENSMUSG00000040610,0
ENSMUSG00000087501,6
ENSMUSG00000040594,144
ENSMUSG00000098456,0
ENSMUSG00000020159,0
ENSMUSG00000073052,0
ENSMUSG00000053519,0
ENSMUSG00000085240,0
ENSMUSG00000087328,0
ENSMUSG00000020155,0
ENSMUSG00000085684,0
ENSMUSG00000002699,0
ENSMUSG00000086243,0
ENSMUSG00000047861,0
ENSMUSG00000020143,0
ENSMUSG00000087122,0
ENSMUSG00000069911,0
ENSMUSG00000069910,865
ENSMUSG00000085090,0
ENSMUSG00000056427,0
ENSMUSG00000086311,0
ENSMUSG00000018846,2183
ENSMUSG00000051062,0
ENSMUSG00000018848,4099
ENSMUSG00000018849,950
ENSMUSG00000049336,0
ENSMUSG00000087245,0
ENSMUSG00000086375,0
ENSMUSG00000087388,0
ENSMUSG00000087296,0
ENSMUSG00000085301,0
ENSMUSG00000085588,0
ENSMUSG00000042032,1374
ENSMUSG00000020330,2853
ENSMUSG00000020328,2501
ENSMUSG00000020326,3091
ENSMUSG00000086475,0
ENSMUSG00000087306,0
ENSMUSG00000020436,0
ENSMUSG00000010803,53
ENSMUSG00000020428,0
ENSMUSG00000007653,8
ENSMUSG00000085951,0
ENSMUSG00000055415,0
ENSMUSG00000085533,0
ENSMUSG00000086170,0
ENSMUSG00000086791,0
ENSMUSG00000084889,0
ENSMUSG00000020415,273
ENSMUSG00000020409,1288
ENSMUSG00000046491,0
ENSMUSG00000044707,176
ENSMUSG00000085239,0
ENSMUSG00000045877,13
ENSMUSG00000020405,0
ENSMUSG00000044950,604
ENSMUSG00000041278,1199
ENSMUSG00000050541,1
ENSMUSG00000087172,0
ENSMUSG00000086738,0
ENSMUSG00000004296,0
ENSMUSG00000041231,1322
ENSMUSG00000019189,1221
ENSMUSG00000086501,0
ENSMUSG00000057098,0
ENSMUSG00000085784,0
ENSMUSG00000084773,0
ENSMUSG00000087089,0
ENSMUSG00000085476,0
ENSMUSG00000086686,0
ENSMUSG00000006169,3111
ENSMUSG00000044847,415
ENSMUSG00000011254,267
ENSMUSG00000040489,0
ENSMUSG00000069899,113
ENSMUSG00000011256,149
ENSMUSG00000086998,0
ENSMUSG00000087607,0
ENSMUSG00000020411,19
ENSMUSG00000020340,2326
ENSMUSG00000048721,40
ENSMUSG00000020395,0
ENSMUSG00000085853,0
